,inferiorparietal-rh,parsopercularis-lh,postcentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-rh
inferiorparietal-rh,0.11851851851851852,0.1259259259259259,0.1259259259259259,0.1259259259259259,0.1259259259259259,0.1259259259259259,0.1259259259259259,0.1259259259259259
parsopercularis-lh,0.11347517730496454,0.12056737588652482,0.1276595744680851,0.1276595744680851,0.1276595744680851,0.1276595744680851,0.1276595744680851,0.1276595744680851
postcentral-rh,0.10191082802547771,0.10828025477707007,0.1337579617834395,0.14012738853503184,0.1337579617834395,0.12738853503184713,0.12101910828025478,0.1337579617834395
rostralmiddlefrontal-lh,0.10191082802547771,0.10828025477707007,0.1337579617834395,0.14012738853503184,0.1337579617834395,0.12738853503184713,0.12101910828025478,0.1337579617834395
rostralmiddlefrontal-rh,0.10191082802547771,0.10828025477707007,0.1337579617834395,0.14012738853503184,0.1337579617834395,0.12738853503184713,0.12101910828025478,0.1337579617834395
superiortemporal-lh,0.10256410256410256,0.10897435897435898,0.1346153846153846,0.1346153846153846,0.1346153846153846,0.1282051282051282,0.12179487179487179,0.1346153846153846
superiortemporal-rh,0.10526315789473684,0.1118421052631579,0.13157894736842105,0.13157894736842105,0.13157894736842105,0.13157894736842105,0.125,0.13157894736842105
supramarginal-rh,0.10191082802547771,0.10828025477707007,0.1337579617834395,0.14012738853503184,0.1337579617834395,0.12738853503184713,0.12101910828025478,0.1337579617834395
