,bankssts-rh,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,caudalmiddlefrontal-rh,medialorbitofrontal-lh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
bankssts-rh,0.12504517528008674,0.12504517528008674,0.12504517528008674,0.12504517528008674,0.12504517528008674,0.12468377303939285,0.12504517528008674,0.12504517528008674
caudalanteriorcingulate-lh,0.12504517528008674,0.12504517528008674,0.12504517528008674,0.12504517528008674,0.12504517528008674,0.12468377303939285,0.12504517528008674,0.12504517528008674
caudalanteriorcingulate-rh,0.12504517528008674,0.12504517528008674,0.12504517528008674,0.12504517528008674,0.12504517528008674,0.12468377303939285,0.12504517528008674,0.12504517528008674
caudalmiddlefrontal-rh,0.12504517528008674,0.12504517528008674,0.12504517528008674,0.12504517528008674,0.12504517528008674,0.12468377303939285,0.12504517528008674,0.12504517528008674
medialorbitofrontal-lh,0.12504530627038782,0.12504530627038782,0.12504530627038782,0.12504530627038782,0.12504530627038782,0.12468285610728524,0.12504530627038782,0.12504530627038782
parahippocampal-rh,0.1250898634076204,0.1250898634076204,0.1250898634076204,0.1250898634076204,0.12473040977713874,0.1250898634076204,0.1250898634076204,0.12473040977713874
rostralanteriorcingulate-lh,0.12504517528008674,0.12504517528008674,0.12504517528008674,0.12504517528008674,0.12504517528008674,0.12468377303939285,0.12504517528008674,0.12504517528008674
rostralanteriorcingulate-rh,0.12504530627038782,0.12504530627038782,0.12504530627038782,0.12504530627038782,0.12504530627038782,0.12468285610728524,0.12504530627038782,0.12504530627038782
