,frontalpole-lh,fusiform-rh,isthmuscingulate-rh,lingual-rh,parahippocampal-rh,pericalcarine-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.22638788752703676,0.1110310021629416,0.07233838019706801,0.10141792838260033,0.10742609949531362,0.08339341504446046,0.14924297043979812,0.14876231675078105
fusiform-rh,0.07191294748462387,0.1897177101403564,0.11748935499132629,0.16085790884718498,0.17583977290648162,0.13657151868790413,0.08500236555748304,0.06260842138463965
isthmuscingulate-rh,0.0532258064516129,0.13207885304659497,0.207168458781362,0.16810035842293908,0.15913978494623657,0.17831541218637992,0.05949820788530466,0.04247311827956989
lingual-rh,0.06279104701817635,0.15277151870211808,0.14135496469881328,0.18777226979119724,0.17635571578789244,0.15817936007210456,0.06804867057232988,0.05272645335736818
parahippocampal-rh,0.06463432507694562,0.16341785138502124,0.13102740729884216,0.17294445258683863,0.18818701450974645,0.14758903708046314,0.07621280961453906,0.055987102447603694
pericalcarine-rh,0.05680688969857569,0.14309373964889036,0.16561775422325273,0.17439549519708514,0.1661146074859225,0.1927790659158662,0.057469360715468695,0.04372308711493872
rostralanteriorcingulate-lh,0.15030450669914738,0.1317904993909866,0.08185140073081608,0.11132764920828259,0.12764920828258222,0.08501827040194884,0.1753958587088916,0.1366626065773447
rostralanteriorcingulate-rh,0.17488789237668162,0.11294843049327355,0.06754484304932735,0.10005605381165919,0.10874439461883408,0.07511210762331838,0.15891255605381166,0.20179372197309417
