,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,AF7,AF3,AFz,F1,FT7,FC3,C1,C5,TP7,CP3,P1,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.1254632080465855,0.0,0.12599258867125462,0.11249338274219163,0.1119640021175225,0.0,0.0,0.0,0.11514028586553732,0.0,0.011646373742721016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015881418740074114,0.0,0.0,0.0,0.0,0.12334568554790895,0.10905240868184224,0.1161990471148756,0.0,0.0277924827951297,0.005029115934356803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fz,0.0,0.061243144424131625,0.0,0.0,0.0,0.06170018281535649,0.015996343692870202,0.03976234003656307,0.0,0.0,0.014625228519195612,0.0,0.05530164533820841,0.06170018281535649,0.0,0.05393053016453382,0.06170018281535649,0.06170018281535649,0.0,0.06170018281535649,0.06170018281535649,0.04204753199268738,0.008226691042047532,0.04296160877513711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06170018281535649,0.0,0.0,0.0,0.031078610603290677,0.0,0.0009140767824497258,0.06170018281535649,0.0,0.0,0.0,0.06170018281535649,0.0,0.0,0.0603290676416819,0.0,0.0,0.0,0.018281535648994516,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.1118421052631579,0.0,0.1299342105263158,0.11348684210526316,0.11301691729323309,0.0,0.0,0.0,0.11583646616541353,0.0,0.012453007518796992,0.004934210526315789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016212406015037595,0.0,0.0,0.0,0.0,0.1231203007518797,0.09891917293233082,0.11677631578947369,0.0,0.024671052631578948,0.006578947368421052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012218045112781954,0.0,0.0,0.0
F7,0.0885197645079899,0.0,0.10071488645920942,0.12531539108494533,0.11585365853658537,0.0,0.0,0.0,0.12174095878889823,0.0,0.002523128679562658,0.029015979814970564,0.0,0.0,0.015559293523969722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004205214465937763,0.005887300252312868,0.0,0.019974768713204374,0.0,0.0,0.11543313708999159,0.07548359966358284,0.122161480235492,0.0,0.022077375946173254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0355340622371741,0.0,0.0,0.0
FT9,0.09202723479024819,0.0,0.1047660882934329,0.12145837909070942,0.12299582692730068,0.0,0.0,0.0,0.12343509773775532,0.0,0.004831978915001098,0.022842082143641557,0.0,0.0,0.008785416209092905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002415989457500549,0.00834614539863826,0.0,0.013397759718866682,0.0,0.0,0.12014056665934549,0.07840983966615418,0.12343509773775532,0.0,0.023061717548868876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02965077970568856,0.0,0.0,0.0
FC5,0.0,0.024276209314871428,0.0,0.0,0.0,0.0981837798957022,0.03848228735838878,0.051609422765689625,0.0,0.0,0.023916561769465924,0.031289336450278725,0.04351735299406582,0.027333213450818197,0.027872684768926452,0.024096385542168676,0.03596475454055026,0.02625427081460169,0.0,0.04225858658514656,0.04657435713001259,0.029850746268656716,0.022837619133249415,0.053587484265419885,0.0,0.0,0.0,0.0,0.0,0.0,0.006114008271893544,0.009171012407840316,0.01384643049811185,0.009350836180543068,0.0,0.09710483725948571,0.0,0.0,0.0,0.031469160222981477,0.0,0.013666606725409099,0.049271713720553854,0.0,0.0,0.0,0.03992087754001079,0.0,0.0,0.030570041359467722,0.0,0.0,0.005035065635677036,0.017622729724869626,0.0,0.01906131990649164,0.0,0.00989030749865132,0.0,0.0,0.0
FC1,0.0,0.012597889002383384,0.0,0.0,0.0,0.0735444330949949,0.0755873340143003,0.0755873340143003,0.0,0.0,0.0,0.054477357848144364,0.05652025876744978,0.013959822948586994,0.04800817160367722,0.006469186244467144,0.025876744977868574,0.014300306435137897,0.0,0.04119850187265917,0.014640789921688798,0.0,0.04630575417092271,0.07626830098740212,0.0,0.0,0.0,0.0,0.0,0.0,0.014640789921688798,0.0,0.029281579843377595,0.02076949267960504,0.0,0.073203949608444,0.0,0.0,0.0,0.04868913857677903,0.0,0.0,0.05311542390194075,0.0,0.0,0.0,0.026217228464419477,0.0,0.0,0.02519577800476677,0.0,0.0,0.012597889002383384,0.0,0.0,0.03915560095335376,0.0,0.021790943139257744,0.0,0.0,0.0
C3,0.0,0.017864311521477317,0.0,0.0,0.0,0.05841027699718988,0.044961862705740666,0.0909273384183059,0.0,0.0,0.0,0.06824568446407066,0.04656764351665998,0.018667201926936973,0.0644319550381373,0.014251304696908872,0.025692492974708953,0.018867924528301886,0.0,0.034725010036130065,0.0190686471296668,0.009032517061421117,0.03653151344841429,0.07587314331593738,0.0,0.0,0.0,0.0,0.0,0.0,0.02228020875150542,0.0,0.022480931352870333,0.027699718988358088,0.0,0.0586109995985548,0.0,0.0,0.0,0.0351264552388599,0.0,0.0,0.04175030108390205,0.0,0.0,0.0,0.025893215576073866,0.0,0.0,0.025291047771979124,0.0,0.0,0.017061421116017664,0.0,0.0,0.03633079084704938,0.0,0.043356081894821354,0.0,0.0,0.0
T7,0.09022398995185263,0.0,0.10236550136068662,0.12162445049194055,0.11764705882352941,0.0,0.0,0.0,0.1237178145279464,0.0,0.005233410090014654,0.025748377642872095,0.0,0.0,0.012350847812434583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035587188612099642,0.008582792547624032,0.0,0.01674691228804689,0.0,0.0,0.11701904961272766,0.07724513292861629,0.1237178145279464,0.0,0.021980322378061544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03223780615449027,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
