,entorhinal-lh,frontalpole-lh,frontalpole-rh,fusiform-lh,lateraloccipital-rh,parahippocampal-lh,parsorbitalis-lh,rostralanteriorcingulate-rh
entorhinal-lh,0.3565217391304348,0.0,0.0,0.3652173913043478,0.06086956521739131,0.21739130434782608,0.0,0.0
frontalpole-lh,0.0,0.6237623762376238,0.21782178217821782,0.0,0.0,0.0,0.07920792079207921,0.07920792079207921
frontalpole-rh,0.0,0.15508021390374332,0.5508021390374331,0.0,0.0,0.0,0.03208556149732621,0.2620320855614973
fusiform-lh,0.33076923076923076,0.0,0.0,0.38461538461538464,0.05384615384615385,0.23076923076923078,0.0,0.0
lateraloccipital-rh,0.13402061855670103,0.0,0.0,0.13402061855670103,0.7216494845360825,0.010309278350515464,0.0,0.0
parahippocampal-lh,0.17894736842105263,0.0,0.0,0.17894736842105263,0.0,0.6421052631578947,0.0,0.0
parsorbitalis-lh,0.0,0.058823529411764705,0.022058823529411766,0.0,0.0,0.0,0.7058823529411765,0.21323529411764705
rostralanteriorcingulate-rh,0.0,0.08121827411167512,0.23857868020304568,0.0,0.0,0.0,0.15228426395939088,0.5279187817258884
