,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-lh,parahippocampal-lh,parsorbitalis-lh,parstriangularis-lh,rostralanteriorcingulate-rh,temporalpole-rh
frontalpole-lh,0.3050847457627119,0.19491525423728814,0.1440677966101695,0.0,0.025423728813559324,0.13559322033898305,0.19491525423728814,0.0
frontalpole-rh,0.18018018018018017,0.34234234234234234,0.15315315315315314,0.0,0.0,0.11711711711711711,0.2072072072072072,0.0
lateralorbitofrontal-lh,0.13709677419354838,0.13709677419354838,0.3064516129032258,0.0,0.07258064516129033,0.18548387096774194,0.16129032258064516,0.0
parahippocampal-lh,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
parsorbitalis-lh,0.04477611940298507,0.0,0.07462686567164178,0.0,0.417910447761194,0.40298507462686567,0.0,0.05970149253731343
parstriangularis-lh,0.11267605633802817,0.09154929577464789,0.1267605633802817,0.0,0.18309859154929578,0.34507042253521125,0.11267605633802817,0.028169014084507043
rostralanteriorcingulate-rh,0.19607843137254902,0.20588235294117646,0.19607843137254902,0.0,0.0,0.1568627450980392,0.24509803921568626,0.0
temporalpole-rh,0.0,0.0,0.0,0.0,0.045454545454545456,0.045454545454545456,0.0,0.9090909090909091
