,cuneus-lh,frontalpole-lh,frontalpole-rh,insula-lh,lateraloccipital-lh,parsopercularis-lh,rostralanteriorcingulate-rh,transversetemporal-lh
cuneus-lh,0.3469387755102041,0.0,0.2653061224489796,0.061224489795918366,0.0,0.2653061224489796,0.0,0.061224489795918366
frontalpole-lh,0.0,0.3,0.0,0.0,0.0,0.0,0.35,0.35
frontalpole-rh,0.2558139534883721,0.0,0.37209302325581395,0.18604651162790697,0.0,0.18604651162790697,0.0,0.0
insula-lh,0.03571428571428571,0.0,0.21428571428571427,0.5714285714285714,0.17857142857142858,0.0,0.0,0.0
lateraloccipital-lh,0.0,0.07692307692307693,0.0,0.23076923076923078,0.5384615384615384,0.0,0.07692307692307693,0.07692307692307693
parsopercularis-lh,0.3611111111111111,0.0,0.2777777777777778,0.0,0.0,0.3333333333333333,0.0,0.027777777777777776
rostralanteriorcingulate-rh,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.3333333333333333,0.38095238095238093
transversetemporal-lh,0.15151515151515152,0.18181818181818182,0.0,0.0,0.0,0.09090909090909091,0.21212121212121213,0.36363636363636365
