,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,cuneus-lh,frontalpole-rh,isthmuscingulate-rh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.28346456692913385,0.015748031496062992,0.0,0.23622047244094488,0.07086614173228346,0.07086614173228346,0.10236220472440945,0.2204724409448819
caudalanteriorcingulate-rh,0.0410958904109589,0.4520547945205479,0.0,0.0410958904109589,0.0410958904109589,0.1780821917808219,0.2054794520547945,0.0410958904109589
cuneus-lh,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
frontalpole-rh,0.2556390977443609,0.015037593984962405,0.0,0.2781954887218045,0.06766917293233082,0.06766917293233082,0.15037593984962405,0.16541353383458646
isthmuscingulate-rh,0.13793103448275862,0.034482758620689655,0.0,0.13793103448275862,0.2413793103448276,0.15517241379310345,0.13793103448275862,0.15517241379310345
medialorbitofrontal-rh,0.08421052631578947,0.16842105263157894,0.0,0.08421052631578947,0.10526315789473684,0.37894736842105264,0.08421052631578947,0.09473684210526316
rostralanteriorcingulate-lh,0.14782608695652175,0.08695652173913043,0.0,0.20869565217391303,0.0782608695652174,0.0782608695652174,0.3217391304347826,0.0782608695652174
rostralanteriorcingulate-rh,0.22115384615384615,0.019230769230769232,0.0,0.16346153846153846,0.09615384615384616,0.08653846153846154,0.07692307692307693,0.33653846153846156
