,bankssts-rh,cuneus-rh,fusiform-rh,isthmuscingulate-lh,lateraloccipital-rh,middletemporal-rh,temporalpole-lh,temporalpole-rh
bankssts-rh,0.46875,0.0,0.203125,0.0,0.234375,0.09375,0.0,0.0
cuneus-rh,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
fusiform-rh,0.15625,0.0,0.3229166666666667,0.0,0.23958333333333334,0.14583333333333334,0.0,0.13541666666666666
isthmuscingulate-lh,0.0,0.0,0.0,0.9310344827586207,0.0,0.0,0.06896551724137931,0.0
lateraloccipital-rh,0.15306122448979592,0.0,0.19387755102040816,0.0,0.2857142857142857,0.21428571428571427,0.0,0.15306122448979592
middletemporal-rh,0.08,0.0,0.13333333333333333,0.0,0.25333333333333335,0.30666666666666664,0.0,0.22666666666666666
temporalpole-lh,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
temporalpole-rh,0.0,0.0,0.14285714285714285,0.0,0.19480519480519481,0.24675324675324675,0.0,0.4155844155844156
