,Fp1,FT9,P7,F8,Fp2,F5,AF8,FCz
Fp1,0.4666666666666667,0.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.0
FT9,0.0,0.33783783783783783,0.0,0.0,0.0,0.35135135135135137,0.0,0.3108108108108108
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.0,0.30952380952380953,0.0,0.0,0.0,0.38095238095238093,0.0,0.30952380952380953
AF8,0.2962962962962963,0.0,0.0,0.0,0.0,0.0,0.7037037037037037,0.0
FCz,0.0,0.2916666666666667,0.0,0.0,0.0,0.3611111111111111,0.0,0.3472222222222222
