,Fp1,FT9,P7,F8,Fp2,F5,AF8,FCz
Fp1,0.32575757575757575,0.0,0.0,0.18181818181818182,0.09343434343434344,0.0,0.29797979797979796,0.10101010101010101
FT9,0.0,0.4331065759637188,0.09297052154195011,0.0,0.0,0.35600907029478457,0.0,0.11791383219954649
P7,0.0,0.09974424552429667,0.5907928388746803,0.07161125319693094,0.028132992327365727,0.09718670076726342,0.0,0.11253196930946291
F8,0.14583333333333334,0.0,0.058333333333333334,0.41041666666666665,0.0,0.058333333333333334,0.18333333333333332,0.14375
Fp2,0.29365079365079366,0.0,0.07936507936507936,0.0,0.38095238095238093,0.0,0.15873015873015872,0.0873015873015873
F5,0.0,0.3237113402061856,0.0865979381443299,0.061855670103092786,0.0,0.4144329896907217,0.0,0.1134020618556701
AF8,0.2642369020501139,0.0,0.0,0.19817767653758542,0.04555808656036447,0.0,0.4031890660592255,0.0888382687927107
FCz,0.07662835249042145,0.09386973180076628,0.08045977011494253,0.13218390804597702,0.0210727969348659,0.1053639846743295,0.07854406130268199,0.4118773946360153
