,Fp1,FT9,P7,F8,Fp2,F5,AF8,FCz
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.32142857142857145,0.3392857142857143,0.0,0.0,0.3392857142857143,0.0,0.0
P7,0.0,0.2727272727272727,0.3787878787878788,0.0,0.0,0.3484848484848485,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.0,0.2714285714285714,0.35714285714285715,0.0,0.0,0.37142857142857144,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
