,frontalpole-lh,frontalpole-rh,fusiform-rh,isthmuscingulate-rh,lateraloccipital-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.4124203821656051,0.35668789808917195,0.0,0.030254777070063694,0.020700636942675158,0.0,0.07802547770700637,0.10191082802547771
frontalpole-rh,0.31129476584022037,0.40082644628099173,0.0,0.03994490358126722,0.03168044077134986,0.0,0.128099173553719,0.0881542699724518
fusiform-rh,0.0,0.0,0.4219114219114219,0.06993006993006994,0.18181818181818182,0.32634032634032634,0.0,0.0
isthmuscingulate-rh,0.027287319422150885,0.04333868378812199,0.0449438202247191,0.47351524879614765,0.41091492776886035,0.0,0.0,0.0
lateraloccipital-rh,0.015514809590973202,0.029619181946403384,0.1071932299012694,0.3610719322990127,0.43723554301833567,0.04936530324400564,0.0,0.0
parahippocampal-rh,0.0,0.0,0.3837837837837838,0.0,0.1,0.5162162162162162,0.0,0.0
rostralanteriorcingulate-lh,0.1424581005586592,0.26536312849162014,0.0,0.0,0.0,0.0,0.4748603351955307,0.11731843575418995
rostralanteriorcingulate-rh,0.15274463007159905,0.15274463007159905,0.0,0.0,0.0,0.0,0.0954653937947494,0.5990453460620525
