,frontalpole-lh,frontalpole-rh,insula-lh,isthmuscingulate-rh,lateraloccipital-rh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.30251256281407035,0.2733668341708543,0.0,0.0,0.0,0.21306532663316582,0.0,0.21105527638190955
frontalpole-rh,0.22635135135135134,0.3015202702702703,0.0,0.0,0.0,0.23141891891891891,0.0,0.24070945945945946
insula-lh,0.0,0.0,0.39030955585464333,0.2032301480484522,0.3445491251682369,0.0,0.06191117092866756,0.0
isthmuscingulate-rh,0.0,0.0,0.305668016194332,0.30364372469635625,0.2975708502024291,0.0,0.0931174089068826,0.0
lateraloccipital-rh,0.0,0.0,0.3264781491002571,0.18637532133676094,0.42802056555269924,0.0,0.05912596401028278,0.0
medialorbitofrontal-rh,0.19759926131117267,0.25577100646352724,0.0,0.0,0.0,0.2853185595567867,0.0,0.2613111726685134
rostralanteriorcingulate-lh,0.0,0.0,0.25136612021857924,0.25136612021857924,0.25136612021857924,0.0,0.2459016393442623,0.0
rostralanteriorcingulate-rh,0.19160583941605838,0.2591240875912409,0.0,0.0,0.0,0.25364963503649635,0.0,0.2956204379562044
