,cuneus-rh,frontalpole-rh,insula-rh,lateraloccipital-rh,medialorbitofrontal-lh,parsorbitalis-rh,pericalcarine-rh,rostralanteriorcingulate-rh
cuneus-rh,0.2962962962962963,0.0,0.0,0.16666666666666666,0.12962962962962962,0.12962962962962962,0.2777777777777778,0.0
frontalpole-rh,0.0,0.5238095238095238,0.2619047619047619,0.023809523809523808,0.0,0.0,0.0,0.19047619047619047
insula-rh,0.0,0.1643835616438356,0.410958904109589,0.136986301369863,0.1506849315068493,0.0,0.0,0.136986301369863
lateraloccipital-rh,0.10294117647058823,0.029411764705882353,0.17647058823529413,0.35294117647058826,0.22058823529411764,0.0,0.08823529411764706,0.029411764705882353
medialorbitofrontal-lh,0.09090909090909091,0.0,0.23636363636363636,0.23636363636363636,0.36363636363636365,0.0,0.07272727272727272,0.0
parsorbitalis-rh,0.21951219512195122,0.0,0.0,0.0,0.0,0.5365853658536586,0.24390243902439024,0.0
pericalcarine-rh,0.2537313432835821,0.0,0.0,0.11940298507462686,0.08955223880597014,0.11940298507462686,0.40298507462686567,0.014925373134328358
rostralanteriorcingulate-rh,0.0,0.21212121212121213,0.2727272727272727,0.030303030303030304,0.0,0.0,0.09090909090909091,0.3939393939393939
