,bankssts-rh,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,medialorbitofrontal-rh,pericalcarine-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
bankssts-rh,0.4827586206896552,0.1724137931034483,0.034482758620689655,0.0,0.05172413793103448,0.0,0.1724137931034483,0.08620689655172414
frontalpole-lh,0.21666666666666667,0.5,0.03333333333333333,0.0,0.05,0.0,0.11666666666666667,0.08333333333333333
frontalpole-rh,0.06818181818181818,0.06818181818181818,0.6590909090909091,0.0,0.06818181818181818,0.0,0.06818181818181818,0.06818181818181818
isthmuscingulate-rh,0.0,0.0,0.0,0.7931034482758621,0.0,0.20689655172413793,0.0,0.0
medialorbitofrontal-rh,0.19047619047619047,0.19047619047619047,0.09523809523809523,0.0,0.14285714285714285,0.0,0.19047619047619047,0.19047619047619047
pericalcarine-rh,0.0,0.0,0.0,0.29411764705882354,0.0,0.7058823529411765,0.0,0.0
rostralanteriorcingulate-lh,0.2571428571428571,0.17142857142857143,0.05714285714285714,0.0,0.08571428571428572,0.0,0.2857142857142857,0.14285714285714285
rostralanteriorcingulate-rh,0.21428571428571427,0.21428571428571427,0.07142857142857142,0.0,0.10714285714285714,0.0,0.21428571428571427,0.17857142857142858
