,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,postcentral-lh,postcentral-rh,superiorfrontal-lh,superiorfrontal-rh,superiortemporal-rh,supramarginal-rh
caudalmiddlefrontal-lh,0.3225806451612903,0.04838709677419355,0.1774193548387097,0.0967741935483871,0.14516129032258066,0.08870967741935484,0.07258064516129033,0.04838709677419355
caudalmiddlefrontal-rh,0.04132231404958678,0.3305785123966942,0.1322314049586777,0.04132231404958678,0.19834710743801653,0.09090909090909091,0.09917355371900827,0.06611570247933884
postcentral-lh,0.116751269035533,0.08629441624365482,0.2893401015228426,0.1065989847715736,0.17258883248730963,0.07106598984771574,0.1116751269035533,0.04568527918781726
postcentral-rh,0.16049382716049382,0.06172839506172839,0.25925925925925924,0.30864197530864196,0.07407407407407407,0.08641975308641975,0.0,0.04938271604938271
superiorfrontal-lh,0.11229946524064172,0.12834224598930483,0.1925133689839572,0.03208556149732621,0.25133689839572193,0.11229946524064172,0.11764705882352941,0.053475935828877004
superiorfrontal-rh,0.08870967741935484,0.10483870967741936,0.11290322580645161,0.06451612903225806,0.18548387096774194,0.3629032258064516,0.056451612903225805,0.024193548387096774
superiortemporal-rh,0.0847457627118644,0.11864406779661017,0.19491525423728814,0.0,0.19491525423728814,0.05084745762711865,0.2796610169491525,0.07627118644067797
supramarginal-rh,0.1,0.1625,0.1625,0.075,0.1375,0.05,0.1125,0.2
