timestamp,bankssts-lh,bankssts-rh,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,cuneus-lh,cuneus-rh,entorhinal-lh,entorhinal-rh,frontalpole-lh,frontalpole-rh,fusiform-lh,fusiform-rh,inferiorparietal-lh,inferiorparietal-rh,inferiortemporal-lh,inferiortemporal-rh,insula-lh,insula-rh,isthmuscingulate-lh,isthmuscingulate-rh,lateraloccipital-lh,lateraloccipital-rh,lateralorbitofrontal-lh,lateralorbitofrontal-rh,lingual-lh,lingual-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,middletemporal-lh,middletemporal-rh,paracentral-lh,paracentral-rh,parahippocampal-lh,parahippocampal-rh,parsopercularis-lh,parsopercularis-rh,parsorbitalis-lh,parsorbitalis-rh,parstriangularis-lh,parstriangularis-rh,pericalcarine-lh,pericalcarine-rh,postcentral-lh,postcentral-rh,posteriorcingulate-lh,posteriorcingulate-rh,precentral-lh,precentral-rh,precuneus-lh,precuneus-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorfrontal-lh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh,supramarginal-rh,temporalpole-lh,temporalpole-rh,transversetemporal-lh,transversetemporal-rh
0,-0.0190617,-0.00987543,-0.00748236,-0.00266743,-0.00473452,0.00186331,-0.017688,0.00069783,-0.00238145,-0.00108297,-0.00882867,-0.00619416,0.0118747,0.00433908,-0.00611596,0.00187405,0.0152995,0.00195004,0.00994598,-0.0162995,-0.00485889,-0.00653572,-0.0134822,-0.00541837,-0.0103232,-0.00648703,0.0105472,-0.00475805,-0.00457834,-0.00603236,-0.0247677,0.00581417,-0.013632,-0.00553343,0.0258638,-0.00252478,-0.00283877,-0.000523528,-0.0053561,-0.00641113,-0.00114148,-0.00424756,-0.0156513,-0.00488245,0.000228473,0.00303956,-0.00957506,-0.00854961,0.00339147,-0.000218369,-0.0110475,-0.00179511,-0.00975529,-0.00115481,-0.0105735,-0.000715191,-0.000954988,-1.86934e-05,-0.0113777,-0.00279633,0.00246464,-0.00139253,-0.00419359,0.000737496,-0.00552098,2.14673e-05,0.00171698,-0.0105004
0.000999984,-0.0180676,-0.00982474,-0.00707603,-0.00250323,-0.00459464,0.00184336,-0.0166637,0.000768727,-0.0021978,-0.00117201,-0.00846442,-0.00610685,0.0117285,0.00429923,-0.00592568,0.00205376,0.0147138,0.00185717,0.00972987,-0.0155604,-0.00457306,-0.00626953,-0.0127843,-0.00534509,-0.00987785,-0.00603995,0.010825,-0.00470475,-0.00459034,-0.00592182,-0.0234325,0.00568774,-0.0129886,-0.00525756,0.0259042,-0.00231746,-0.00270697,-0.000391756,-0.00502873,-0.00611956,-0.000941185,-0.00403352,-0.0150596,-0.00475902,0.000194618,0.00291844,-0.00914248,-0.00820961,0.00328668,-0.00015494,-0.0106117,-0.00170076,-0.00952914,-0.00113318,-0.0101404,-0.000664427,-0.000968493,-9.01523e-05,-0.0109536,-0.00273917,0.00260143,-0.00142916,-0.00430611,0.000709427,-0.00541646,-4.48796e-05,0.00243237,-0.0100275
0.00199997,-0.0170505,-0.00976707,-0.00666184,-0.00233621,-0.00445027,0.00182226,-0.0156201,0.000840331,-0.0020115,-0.00126099,-0.00808849,-0.00601571,0.0115676,0.00425513,-0.00572935,0.0022352,0.0141116,0.00176214,0.00950209,-0.0148049,-0.00428109,-0.0059969,-0.012072,-0.00526904,-0.00942325,-0.00558537,0.0110954,-0.00464863,-0.00460102,-0.0058055,-0.0220677,0.00555553,-0.012331,-0.00497601,0.0259206,-0.00210786,-0.00257242,-0.000258811,-0.00469549,-0.00582149,-0.000738576,-0.00381463,-0.0144536,-0.00463112,0.000160414,0.00279357,-0.00870005,-0.0078609,0.00317833,-9.10403e-05,-0.0101645,-0.00160492,-0.00929557,-0.00111142,-0.00969539,-0.000612724,-0.000981445,-0.000162321,-0.0105182,-0.00268015,0.00273584,-0.00146537,-0.00441396,0.000680257,-0.00530661,-0.000111536,0.0031472,-0.00954444
0.00299995,-0.0160118,-0.00970247,-0.00624042,-0.00216662,-0.00430164,0.00180009,-0.0145585,0.000912594,-0.00182287,-0.00134978,-0.00770182,-0.00592094,0.011392,0.00420683,-0.0055273,0.00241832,0.0134936,0.00166508,0.00926284,-0.0140339,-0.00398337,-0.00571823,-0.0113462,-0.00519035,-0.00896011,-0.0051239,0.011358,-0.00458982,-0.00461063,-0.00568365,-0.020675,0.00541772,-0.0116599,-0.00468919,0.0259128,-0.00189631,-0.00243533,-0.000124866,-0.00435683,-0.00551738,-0.000533914,-0.00359119,-0.0138344,-0.00449929,0.000125928,0.0026651,-0.00824844,-0.00750402,0.00306658,-2.67478e-05,-0.0097065,-0.00150776,-0.00905499,-0.00108957,-0.00923916,-0.000560159,-0.000993838,-0.000235114,-0.0100723,-0.00261939,0.00286764,-0.00150116,-0.00451701,0.000649994,-0.00519163,-0.000178368,0.00386044,-0.00905179
0.00399993,-0.0149528,-0.00963099,-0.00581239,-0.00199473,-0.00414897,0.00177694,-0.0134803,0.000985468,-0.00163219,-0.00143825,-0.00730536,-0.00582272,0.0112018,0.0041544,-0.00531982,0.00260304,0.0128606,0.00156614,0.00901231,-0.0132487,-0.00368028,-0.00543394,-0.0106082,-0.00510918,-0.00848917,-0.00465617,0.0116124,-0.0045285,-0.00461941,-0.00555653,-0.0192563,0.00527448,-0.0109765,-0.0043975,0.0258808,-0.00168314,-0.00229594,9.90445e-06,-0.00401319,-0.00520765,-0.000327469,-0.0033635,-0.0132028,-0.00436408,9.12275e-05,0.00253318,-0.00778831,-0.00713952,0.00295159,3.78568e-05,-0.00923842,-0.00140944,-0.00880781,-0.00106768,-0.00877245,-0.000506812,-0.00100567,-0.000308441,-0.00961653,-0.00255701,0.00299663,-0.00153654,-0.00461508,0.000618646,-0.00507173,-0.000245244,0.00457106,-0.0085503
0.00499992,-0.013875,-0.00955271,-0.00537839,-0.00182081,-0.00399251,0.00175288,-0.0123872,0.0010589,-0.00143979,-0.0015263,-0.00690009,-0.00572128,0.010997,0.00409792,-0.00510724,0.00278926,0.0122135,0.00146547,0.00875071,-0.0124502,-0.00337223,-0.00514444,-0.009859,-0.00502567,-0.00801118,-0.00418282,0.0118583,-0.00446483,-0.00462759,-0.0054244,-0.0178136,0.00512598,-0.0102816,-0.00410137,0.0258247,-0.00146867,-0.00215447,0.000145325,-0.00366503,-0.00489279,-0.000119511,-0.00313191,-0.0125599,-0.00422603,5.63805e-05,0.00239798,-0.00732037,-0.00676797,0.00283352,0.000102692,-0.00876093,-0.00131012,-0.00855444,-0.00104579,-0.00829601,-0.000452761,-0.00101694,-0.000382215,-0.0091515,-0.00249311,0.00312261,-0.0015715,-0.00470803,0.000586224,-0.00494714,-0.000312032,0.00527803,-0.00804074
0.0059999,-0.0127799,-0.00946769,-0.00493907,-0.00164513,-0.00383248,0.00172799,-0.0112805,0.00113285,-0.00124597,-0.00161378,-0.00648702,-0.00561679,0.0107777,0.00403746,-0.00488989,0.00297692,0.0115531,0.00136323,0.00847828,-0.0116396,-0.00305962,-0.00485017,-0.00909965,-0.00493995,-0.0075269,-0.00370449,0.0120954,-0.00439895,-0.00463541,-0.00528753,-0.0163488,0.00497241,-0.00957625,-0.00380121,0.0257444,-0.00125325,-0.00201116,0.000281217,-0.00331283,-0.00457324,8.96833e-05,-0.00289671,-0.0119065,-0.00408571,2.14548e-05,0.00225966,-0.0068453,-0.00638994,0.00271255,0.000167677,-0.00827472,-0.00120997,-0.00829531,-0.00102394,-0.00781059,-0.000398088,-0.00102764,-0.000456342,-0.00867791,-0.00242781,0.00324536,-0.00160603,-0.00479571,0.000552741,-0.00481808,-0.000378598,0.00598032,-0.00752384
0.00699988,-0.011669,-0.009376,-0.00449508,-0.00146797,-0.00366912,0.00170236,-0.0101617,0.00120724,-0.00105103,-0.00170059,-0.00606718,-0.00550948,0.0105441,0.00397311,-0.0046681,0.00316589,0.0108804,0.00125957,0.00819526,-0.0108181,-0.00274287,-0.00455156,-0.00833128,-0.00485217,-0.00703712,-0.00322184,0.0123234,-0.00433104,-0.00464311,-0.00514619,-0.0148639,0.00481395,-0.00886147,-0.00349744,0.02564,-0.0010372,-0.00186625,0.000417403,-0.00295705,-0.00424948,0.000299838,-0.00265826,-0.0112437,-0.00394368,-1.34814e-05,0.0021184,-0.0063638,-0.00600599,0.00258885,0.00023273,-0.00778049,-0.00110915,-0.00803083,-0.00100218,-0.00731695,-0.000342874,-0.00103778,-0.00053073,-0.00819643,-0.00236124,0.00336469,-0.00164015,-0.004878,0.00051821,-0.00468478,-0.000444814,0.00667692,-0.00700037
0.00799987,-0.0105438,-0.00927772,-0.00404709,-0.0012896,-0.00350269,0.00167606,-0.00903238,0.00128204,-0.000855296,-0.00178659,-0.0056416,-0.00539954,0.0102961,0.00390494,-0.00444221,0.00335609,0.010196,0.00115464,0.00790191,-0.00998683,-0.0024224,-0.00424906,-0.00755504,-0.00476247,-0.00654258,-0.00273552,0.0125419,-0.00426125,-0.00465093,-0.00500068,-0.0133609,0.00465079,-0.00813825,-0.00319049,0.0255116,-0.000820859,-0.00171997,0.000553704,-0.00259817,-0.00392199,0.000510673,-0.00241687,-0.0105725,-0.00380052,-4.83598e-05,0.00197438,-0.00587659,-0.00561673,0.00246258,0.000297767,-0.00727896,-0.00100784,-0.00776142,-0.000980549,-0.00681588,-0.000287202,-0.00104734,-0.000605284,-0.00770776,-0.0022935,0.0034804,-0.00167383,-0.00495476,0.00048265,-0.00454748,-0.000510549,0.00736681,-0.00647109
0.00899985,-0.00940576,-0.00917293,-0.00359574,-0.0011103,-0.00333343,0.00164918,-0.00789406,0.00135717,-0.000659067,-0.00187165,-0.00521134,-0.00528716,0.0100341,0.00383305,-0.00421255,0.00354741,0.00950102,0.00104862,0.00759851,-0.00914687,-0.00209864,-0.0039431,-0.00677203,-0.00467098,-0.00604407,-0.00224618,0.0127506,-0.00418973,-0.00465909,-0.00485126,-0.0118418,0.00448313,-0.00740763,-0.00288079,0.0253592,-0.000604553,-0.00157255,0.000689941,-0.00223665,-0.00359124,0.000721908,-0.0021729,-0.00989379,-0.0036568,-8.31126e-05,0.00182776,-0.00538439,-0.00522273,0.00233394,0.000362706,-0.00677084,-0.000906202,-0.00748752,-0.000959084,-0.00630817,-0.000231154,-0.00105633,-0.000679908,-0.0072126,-0.00222473,0.0035923,-0.0017071,-0.00502587,0.000446078,-0.00440642,-0.000575675,0.00804897,-0.00593677
0.00999984,-0.00825654,-0.00906171,-0.00314171,-0.000930341,-0.00316158,0.0016218,-0.00674825,0.00143258,-0.000462656,-0.00195565,-0.00477748,-0.00517256,0.00975812,0.00375753,-0.00397947,0.00373971,0.00879627,0.000941649,0.00728533,-0.00829943,-0.00177201,-0.00363414,-0.00598341,-0.00457783,-0.00554236,-0.00175449,0.0129493,-0.00411666,-0.00466781,-0.00469825,-0.0103087,0.00431118,-0.00667063,-0.00256878,0.025183,-0.000388612,-0.00142424,0.000825933,-0.00187297,-0.00325771,0.000933262,-0.00192667,-0.00920863,-0.0035131,-0.000117672,0.00167875,-0.00488792,-0.00482459,0.0022031,0.000427464,-0.00625686,-0.000804395,-0.00720955,-0.000937821,-0.0057946,-0.000174813,-0.00106475,-0.000754505,-0.00671164,-0.00215503,0.0037002,-0.00173993,-0.00509121,0.000408515,-0.00426184,-0.000640065,0.0087224,-0.00539819
0.0109998,-0.0070977,-0.00894414,-0.00268566,-0.000750007,-0.0029874,0.001594,-0.0055965,0.0015082,-0.000266369,-0.00203847,-0.00434109,-0.00505592,0.00946842,0.00367849,-0.00374331,0.00393288,0.00808268,0.0008339,0.0069627,-0.00744566,-0.00144295,-0.00332262,-0.00519032,-0.00448316,-0.00503822,-0.00126111,0.0131376,-0.00404218,-0.00467732,-0.00454193,-0.00876371,0.00413513,-0.00592829,-0.00225489,0.024983,-0.000173364,-0.00127528,0.000961501,-0.00150761,-0.00292188,0.00114445,-0.00167853,-0.00851801,-0.00337001,-0.000151971,0.00152752,-0.00438789,-0.00442291,0.00207024,0.000491959,-0.00573774,-0.000702588,-0.00692795,-0.000916796,-0.00527599,-0.000118262,-0.00107259,-0.000828976,-0.00620559,-0.00208452,0.00380392,-0.00177233,-0.00515068,0.000369983,-0.004114,-0.000703597,0.00938613,-0.00485612
0.0119998,-0.00593081,-0.00882032,-0.00222827,-0.000569572,-0.00281114,0.00156585,-0.00444034,0.00158398,-7.05155e-05,-0.00211997,-0.00390326,-0.00493744,0.00916519,0.00359602,-0.00350443,0.00412679,0.00736117,0.000725533,0.00663092,-0.00658674,-0.00111191,-0.00300899,-0.00439391,-0.00438709,-0.00453243,-0.000766696,0.0133153,-0.00396646,-0.00468784,-0.00438261,-0.00720891,0.0039552,-0.00518164,-0.00193956,0.0247596,4.08686e-05,-0.0011259,0.00109646,-0.00114105,-0.00258423,0.0013552,-0.00142882,-0.00782292,-0.00322811,-0.000185942,0.00137427,-0.00388504,-0.00401828,0.00193555,0.000556107,-0.00521423,-0.000600947,-0.00664312,-0.000896042,-0.00475313,-6.15858e-05,-0.00107985,-0.000903222,-0.00569516,-0.00201331,0.00390329,-0.0018043,-0.00520419,0.000330507,-0.00396315,-0.000766146,0.0100392,-0.00431134
0.0129998,-0.00475747,-0.00869033,-0.00177018,-0.000389312,-0.00263306,0.00153744,-0.00328132,0.00165984,0.000124602,-0.00220004,-0.00346509,-0.00481732,0.00884866,0.00351023,-0.00326317,0.0043213,0.00663267,0.000616712,0.00629032,-0.00572384,-0.000779315,-0.00269372,-0.00359531,-0.00428975,-0.00402574,-0.000271917,0.013482,-0.00388964,-0.00469957,-0.0042206,-0.00564642,0.0037716,-0.00443173,-0.00162322,0.0245127,0.000253764,-0.000976354,0.00123065,-0.00077377,-0.00224526,0.00156521,-0.00117789,-0.00712436,-0.00308797,-0.000219519,0.00121919,-0.00338009,-0.00361129,0.00179922,0.000619825,-0.00468706,-0.000499633,-0.00635551,-0.00087559,-0.00422685,-4.86664e-06,-0.00108653,-0.000977145,-0.00518106,-0.00194153,0.00399814,-0.00183583,-0.00525164,0.000290113,-0.00380953,-0.000827593,0.0106805,-0.00376462
0.0139998,-0.0035793,-0.00855427,-0.00131208,-0.000209502,-0.00245341,0.00150884,-0.00212097,0.00173572,0.000318682,-0.00227854,-0.00302769,-0.00469575,0.00851911,0.00342123,-0.00301987,0.00451625,0.00589811,0.000507598,0.00594125,-0.00485811,-0.000445622,-0.00237724,-0.00279568,-0.00419127,-0.00351893,0.000222568,0.0136375,-0.00381187,-0.0047127,-0.00405619,-0.00407834,0.00358455,-0.00367959,-0.0013063,0.0242427,0.000465008,-0.000826869,0.00136387,-0.000406237,-0.00190544,0.00177422,-0.000926091,-0.00642333,-0.00295018,-0.000252638,0.00106249,-0.00287377,-0.00320256,0.00166142,0.000683033,-0.00415697,-0.000398808,-0.00606553,-0.000855467,-0.00369796,5.18118e-05,-0.00109263,-0.00105064,-0.00466399,-0.00186929,0.0040883,-0.00186691,-0.00529295,0.00024883,-0.00365341,-0.00088782,0.0113093,-0.00321674
0.0149998,-0.00239792,-0.00841224,-0.000854609,-3.04132e-05,-0.00227244,0.00148012,-0.000960825,0.00181154,0.000511425,-0.00235536,-0.00259215,-0.0045729,0.00817681,0.00332913,-0.0027749,0.00471149,0.00515844,0.000398357,0.00558406,-0.00399073,-0.000111273,-0.00206002,-0.00199617,-0.00409176,-0.00301274,0.000716102,0.0137815,-0.00373331,-0.00472744,-0.0038897,-0.00250682,0.00339426,-0.00292626,-0.000989244,0.0239499,0.000674286,-0.000677687,0.00149595,-3.89301e-05,-0.00156525,0.00198193,-0.000673758,-0.00572083,-0.00281531,-0.000285233,0.000904364,-0.0023668,-0.00279267,0.00152236,0.000745648,-0.0036247,-0.000298633,-0.0057736,-0.000835701,-0.00316727,0.000108367,-0.00109814,-0.00112361,-0.00414467,-0.00179669,0.00417361,-0.00189755,-0.00532804,0.000206687,-0.00349505,-0.000946714,0.0119246,-0.00266848
0.0159997,-0.00121493,-0.00826433,-0.000398438,0.000147684,-0.00209041,0.00145137,0.000197581,0.00188724,0.000702537,-0.00243037,-0.00215958,-0.00444897,0.00782205,0.00323405,-0.0025286,0.00490687,0.00441458,0.000289151,0.00521912,-0.00312285,0.000223286,-0.00174251,-0.0011979,-0.00399133,-0.00250793,0.00120803,0.0139138,-0.00365409,-0.00474397,-0.00372144,-0.000933983,0.00320096,-0.00217279,-0.000672475,0.0236343,0.000881294,-0.000529043,0.00162673,0.000327681,-0.00122518,0.00218807,-0.000421241,-0.00501782,-0.00268392,-0.000317241,0.000745012,-0.00185991,-0.00238223,0.0013822,0.000807589,-0.00309099,-0.000199263,-0.00548014,-0.000816315,-0.0026356,0.000164715,-0.00110307,-0.00119596,-0.0036238,-0.00172385,0.00425393,-0.00192773,-0.00535686,0.000163717,-0.00333471,-0.00100416,0.0125254,-0.00212058
0.0169997,-3.19551e-05,-0.00811064,5.57875e-05,0.000324522,-0.00190757,0.00142264,0.00135273,0.00196273,0.000891727,-0.00250345,-0.00173107,-0.00432413,0.00745517,0.00313611,-0.00228132,0.00510221,0.0036675,0.000180142,0.00484681,-0.00225563,0.000557607,-0.00142515,-0.000402019,-0.0038901,-0.00200524,0.00169771,0.0140341,-0.00357437,-0.00476246,-0.00355173,0.000638044,0.00300486,-0.00142019,-0.000356424,0.0232964,0.00108573,-0.000381171,0.00175601,0.000693127,-0.000885696,0.00239237,-0.000168885,-0.0043153,-0.00255658,-0.000348601,0.000584642,-0.0013538,-0.00197182,0.00124116,0.000868777,-0.00255658,-0.000100854,-0.00518555,-0.00079733,-0.00210377,0.000220776,-0.00110742,-0.00126757,-0.0031021,-0.00165088,0.0043291,-0.00195745,-0.00537934,0.000119955,-0.00317265,-0.00106005,0.0131108,-0.00157383
0.0179997,0.00114938,-0.00795128,0.00050742,0.000499837,-0.00172418,0.00139401,0.00250312,0.00203794,0.00107871,-0.00257448,-0.00130773,-0.00419855,0.00707649,0.00303544,-0.00203341,0.00529734,0.00291812,7.14923e-05,0.00446752,-0.00139021,0.000891245,-0.00110839,0.000390355,-0.00378817,-0.00150539,0.00218449,0.0141422,-0.00349426,-0.00478306,-0.00338086,0.00220713,0.0028062,-0.000669503,-4.15152e-05,0.0229364,0.0012873,-0.000234302,0.00188364,0.00105694,-0.000547274,0.00259454,8.29678e-05,-0.00361422,-0.00243384,-0.00037925,0.000423461,-0.000849199,-0.00156203,0.00109941,0.000929131,-0.00202219,-3.55825e-06,-0.00489024,-0.000778766,-0.0015726,0.000276468,-0.00111117,-0.00133836,-0.00258025,-0.00157789,0.004399,-0.0019867,-0.00539544,7.54353e-05,-0.00300913,-0.00111429,0.0136801,-0.00102897
