timestamp,bankssts-lh,bankssts-rh,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,cuneus-lh,cuneus-rh,entorhinal-lh,entorhinal-rh,frontalpole-lh,frontalpole-rh,fusiform-lh,fusiform-rh,inferiorparietal-lh,inferiorparietal-rh,inferiortemporal-lh,inferiortemporal-rh,insula-lh,insula-rh,isthmuscingulate-lh,isthmuscingulate-rh,lateraloccipital-lh,lateraloccipital-rh,lateralorbitofrontal-lh,lateralorbitofrontal-rh,lingual-lh,lingual-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,middletemporal-lh,middletemporal-rh,paracentral-lh,paracentral-rh,parahippocampal-lh,parahippocampal-rh,parsopercularis-lh,parsopercularis-rh,parsorbitalis-lh,parsorbitalis-rh,parstriangularis-lh,parstriangularis-rh,pericalcarine-lh,pericalcarine-rh,postcentral-lh,postcentral-rh,posteriorcingulate-lh,posteriorcingulate-rh,precentral-lh,precentral-rh,precuneus-lh,precuneus-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorfrontal-lh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh,supramarginal-rh,temporalpole-lh,temporalpole-rh,transversetemporal-lh,transversetemporal-rh
0,0.000103709,0.00273988,0.00455489,-0.0029275,-0.00586229,0.00328731,-0.00121246,-0.00104436,-0.00352653,0.000319068,-0.0156789,-0.0101494,-0.0140203,0.00146531,0.00150999,0.00316991,-0.000956112,-0.00201224,-0.0100133,-0.0032769,-0.00871327,-0.0175584,0.00673473,-0.00142299,-0.00926117,-0.00519246,-0.00779387,-0.00969605,-0.00595121,-0.00427409,-0.00145645,0.00131048,0.000279605,-0.00507178,-0.00634538,-0.0160254,-0.000405238,-0.000134198,-0.0012897,-0.00299386,-7.05501e-05,0.00154043,-0.0101886,-0.011642,-3.70751e-05,0.00292336,0.00235293,-0.00984114,0.00250601,0.00140486,-0.00855338,-0.00512158,-0.0129819,-0.0107776,-3.91594e-05,-0.00185986,0.00373388,-0.000612064,-0.00334456,-0.00384172,0.000353388,-0.000480908,-0.00215238,0.000842199,0.00209852,-0.0120584,-0.000562894,0.00149064
0.000999984,-0.000377437,0.0029711,0.00443506,-0.00279748,-0.00572812,0.00311093,-0.000942022,-0.000942261,-0.00316934,0.000270196,-0.0148443,-0.00945592,-0.0131392,0.0015585,0.00157309,0.00304982,-0.000325707,-0.00218429,-0.00919089,-0.00299095,-0.00852755,-0.0171688,0.00674354,-0.00145011,-0.00899798,-0.00491736,-0.00704616,-0.00926766,-0.00564235,-0.00409387,-0.0019753,0.00121555,0.000187656,-0.00470923,-0.00530177,-0.0156565,-0.000537548,2.97303e-05,-0.00108707,-0.00273827,-6.293e-05,0.00153703,-0.0100807,-0.0117484,1.79156e-05,0.00297336,0.002622,-0.00935078,0.00254027,0.00133143,-0.00846381,-0.00501987,-0.012282,-0.0101797,0.000437278,-0.00179559,0.00372226,-0.000700403,-0.00332751,-0.00373507,0.000366683,-0.00047696,-0.00206885,0.000428208,0.00257222,-0.011958,-0.000281687,0.00145282
0.00199997,-0.000863954,0.00320055,0.00430989,-0.00266439,-0.00558422,0.00293045,-0.000668163,-0.000839279,-0.00280328,0.000220086,-0.0139932,-0.00875039,-0.0122356,0.0016495,0.00163564,0.00292674,0.000314314,-0.00235624,-0.0083537,-0.00270075,-0.00833399,-0.0167655,0.00674644,-0.00147808,-0.00872648,-0.00463641,-0.00628151,-0.00882912,-0.00532735,-0.00390948,-0.00249929,0.00111749,9.47424e-05,-0.00434063,-0.00424075,-0.015273,-0.000671764,0.000194301,-0.00088077,-0.00247994,-5.56827e-05,0.00153314,-0.00996603,-0.0118496,7.35921e-05,0.00302158,0.0028886,-0.00884932,0.00257226,0.00125617,-0.00836938,-0.0049142,-0.011568,-0.00957012,0.000918174,-0.00172936,0.00370621,-0.000788977,-0.00330813,-0.00362592,0.000380877,-0.000472554,-0.00198305,1.22643e-05,0.00305388,-0.0118505,9.07963e-07,0.00141407
0.00299995,-0.00135521,0.00342792,0.00417948,-0.00252845,-0.00543055,0.00274615,-0.000391205,-0.000735616,-0.00242897,0.000168771,-0.0131269,-0.00803396,-0.0113112,0.00173817,0.00169761,0.00280087,0.000963128,-0.00252789,-0.00750295,-0.00240672,-0.008133,-0.0163494,0.00674343,-0.00150683,-0.00844708,-0.00435003,-0.00550117,-0.00838113,-0.00500668,-0.00372124,-0.00302798,0.00101641,9.57035e-07,-0.00396649,-0.00316361,-0.0148757,-0.000807789,0.000359278,-0.000671011,-0.00221919,-4.8732e-05,0.00152876,-0.0098449,-0.0119457,0.000129884,0.00306799,0.00315228,-0.00833746,0.00260195,0.00117918,-0.0082703,-0.0048048,-0.0108411,-0.00894956,0.00140296,-0.00166129,0.00368572,-0.000877686,-0.00328639,-0.00351448,0.000395918,-0.000467722,-0.00189514,-0.000405045,0.00354267,-0.011736,0.000284741,0.00137451
0.00399993,-0.00185055,0.00365292,0.00404397,-0.00238991,-0.00526712,0.0025583,-0.000111482,-0.000631481,-0.00204701,0.000116287,-0.0122468,-0.00730776,-0.0103675,0.0018244,0.00175894,0.00267239,0.00161989,-0.00269902,-0.00663981,-0.00210927,-0.00792499,-0.0159218,0.00673451,-0.00153631,-0.00816018,-0.00405863,-0.00470643,-0.0079244,-0.00468086,-0.00352943,-0.00356092,0.000912397,-9.36038e-05,-0.00358731,-0.00207168,-0.0144653,-0.000945524,0.000524422,-0.00045802,-0.00195637,-4.19996e-05,0.00152387,-0.00971747,-0.0120367,0.00018672,0.00311255,0.0034126,-0.00781594,0.00262928,0.00110059,-0.00816682,-0.0046919,-0.0101023,-0.00831894,0.00189104,-0.00159148,0.00366075,-0.000966426,-0.00326229,-0.00340099,0.000411751,-0.000462495,-0.00180527,-0.000823131,0.00403773,-0.0116147,0.000569665,0.00133424
0.00499992,-0.00234932,0.00387525,0.00390347,-0.00224899,-0.00509393,0.00236718,0.000170669,-0.000527081,-0.00165804,6.26745e-05,-0.011354,-0.00657295,-0.00940616,0.00190805,0.00181959,0.00254151,0.00228374,-0.00286941,-0.00576553,-0.00180882,-0.00771039,-0.0154835,0.00671967,-0.00156646,-0.00786619,-0.00376265,-0.00389861,-0.00745965,-0.00435036,-0.00333436,-0.00409763,0.00080556,-0.000188842,-0.00320363,-0.000966338,-0.0140425,-0.00108486,0.000689493,-0.00024203,-0.00169182,-3.54044e-05,0.00151846,-0.00958396,-0.0121227,0.000244026,0.00315523,0.00366912,-0.00728549,0.00265422,0.00102049,-0.00805917,-0.00457575,-0.00935267,-0.00767914,0.00238183,-0.00152007,0.00363128,-0.0010551,-0.00323579,-0.00328569,0.000428316,-0.000456907,-0.00171358,-0.0012414,0.00453819,-0.0114866,0.000855537,0.00129336
0.0059999,-0.00285086,0.00409463,0.00375812,-0.00210595,-0.00491099,0.00217309,0.000454903,-0.000422626,-0.00126271,7.97433e-06,-0.0104499,-0.00583069,-0.00842885,0.00198902,0.0018795,0.00240844,0.00295378,-0.00303883,-0.00488132,-0.00150581,-0.00748961,-0.0150359,0.00669893,-0.00159721,-0.00756553,-0.00346252,-0.00307907,-0.00698761,-0.0040157,-0.00313634,-0.00463766,0.000696007,-0.00028466,-0.00281598,0.00015104,-0.0136083,-0.0012257,0.00085425,-2.32785e-05,-0.00142587,-2.88633e-05,0.00151253,-0.00944455,-0.0122037,0.000301726,0.00319599,0.0039214,-0.00674684,0.00267672,0.000939019,-0.00794757,-0.00445657,-0.00859324,-0.00703104,0.00287472,-0.00144717,0.00359729,-0.00114359,-0.00320687,-0.00316879,0.000445551,-0.000450994,-0.00162024,-0.00165925,0.00504312,-0.0113518,0.00114221,0.00125199
0.00699988,-0.00335448,0.00431075,0.00360806,-0.00196101,-0.00471836,0.00197632,0.00074087,-0.000318322,-0.000861701,-4.77691e-05,-0.00953573,-0.00508214,-0.00743729,0.00206718,0.00193863,0.00227338,0.00362911,-0.00320707,-0.00398844,-0.00120065,-0.00726311,-0.0145799,0.00667231,-0.0016285,-0.00725862,-0.00315867,-0.00224921,-0.00650902,-0.00367737,-0.00293568,-0.00518053,0.000583853,-0.000380955,-0.00242487,0.00127903,-0.0131635,-0.00136792,0.00101845,0.00019799,-0.00115888,-2.22914e-05,0.00150605,-0.00929947,-0.0122799,0.000359744,0.0032348,0.00416902,-0.00620077,0.00269677,0.000856279,-0.00783227,-0.00433461,-0.00782513,-0.00637554,0.00336909,-0.00137293,0.00355877,-0.00123181,-0.00317554,-0.00305053,0.000463389,-0.00044479,-0.0015254,-0.0020761,0.00555161,-0.0112104,0.00142956,0.00121022
0.00799987,-0.0038595,0.00452333,0.00345344,-0.00181444,-0.00451608,0.00177717,0.00102822,-0.000214379,-0.0004557,-0.000104509,-0.00861289,-0.00432849,-0.00643321,0.00214243,0.00199692,0.00213655,0.00430881,-0.00337389,-0.00308816,-0.000893791,-0.00703133,-0.0141167,0.00663981,-0.00166024,-0.00694589,-0.00285155,-0.00141043,-0.00602464,-0.00333589,-0.00273269,-0.00572573,0.000469221,-0.000477627,-0.00203086,0.00241619,-0.0127087,-0.00151141,0.00118186,0.000421524,-0.000891177,-1.56017e-05,0.00149902,-0.00914891,-0.0123512,0.000418003,0.00327162,0.00441156,-0.00564803,0.00271432,0.000772394,-0.00771349,-0.00421011,-0.00704943,-0.00571356,0.00386431,-0.00129745,0.00351571,-0.00131965,-0.00314175,-0.00293115,0.000481761,-0.000438331,-0.00142921,-0.00249134,0.00606267,-0.0110625,0.00171744,0.00116816
0.00899985,-0.00436521,0.00473208,0.00329441,-0.00166647,-0.00430424,0.00157593,0.00131658,-0.000111002,-4.54113e-05,-0.000162196,-0.00768267,-0.00357093,-0.00541839,0.00221468,0.00205433,0.00199816,0.00499192,-0.00353908,-0.00218177,-0.00058566,-0.00679472,-0.0136474,0.00660146,-0.00169237,-0.00662778,-0.00254161,-0.00056418,-0.00553521,-0.00299178,-0.00252769,-0.00627278,0.000352237,-0.000574571,-0.00163448,0.00356105,-0.012245,-0.00165604,0.00134423,0.000647067,-0.000623096,-8.706e-06,0.00149142,-0.00899309,-0.0124178,0.000476421,0.00330641,0.0046486,-0.00508941,0.00272935,0.000687487,-0.00759146,-0.00408332,-0.00626727,-0.00504601,0.00435975,-0.00122088,0.00346812,-0.001407,-0.00310551,-0.00281087,0.000500594,-0.000431654,-0.00133185,-0.00290438,0.00657535,-0.0109081,0.00200571,0.00112591
