space,band,common_parcels,window,method,subject,session,condition,sigma_ratio,sigma_eig,ci_low,ci_high,ci_method,state
sensor_space,alpha,False,full_window,N/A,S11,Sess01,MOTOR_EXECUTION-LEFT,0.998662064238446,1.000000000000001,0.98930824182733,1.010596852668,bootstrap,critical
sensor_space,alpha,False,full_window,N/A,S11,Sess01,MOTOR_EXECUTION-RIGHT,0.997887761389939,1.0000000000000009,0.987243714606046,1.0060311267791346,bootstrap,critical
sensor_space,alpha,False,full_window,N/A,S11,Sess01,MOTOR_IMAGERY-LEFT,0.9954985218647294,1.0000000000000009,0.9884350447225052,1.0033443144239018,bootstrap,critical
sensor_space,alpha,False,full_window,N/A,S11,Sess01,MOTOR_IMAGERY-RIGHT,0.9949400844360536,1.000000000000001,0.9874124837263896,1.0034643064327824,bootstrap,critical
sensor_space,alpha,False,full_window,N/A,S11,Sess01,MOTOR_EXECUTION,0.9982749128141926,1.000000000000001,0.988275978216688,1.0083139897235671,bootstrap,critical
sensor_space,alpha,False,full_window,N/A,S11,Sess01,MOTOR_IMAGERY,0.9952193031503916,1.0000000000000009,0.9879237642244474,1.003404310428342,bootstrap,critical
sensor_space,alpha,False,full_window,N/A,S11,Sess01,LEFT,0.9970802930515876,1.0000000000000009,0.9888716432749176,1.006970583545951,bootstrap,critical
sensor_space,alpha,False,full_window,N/A,S11,Sess01,RIGHT,0.9964139229129962,1.000000000000001,0.987328099166218,1.0047477166059586,bootstrap,critical
sensor_space,alpha,False,full_window,N/A,S11,Sess01,LEFT_vs_RIGHT,0.0006663701385914,0.0,-0.0158760733310411,0.0196424843797331,bootstrap,delta
sensor_space,alpha,False,full_window,N/A,S11,Sess01,IMAGERY_vs_EXECUTION,-0.003055609663801,0.0,-0.0203902254991199,0.0151283322116541,bootstrap,delta
sensor_space,alpha,False,full_window,N/A,S11,Sess01,ME_LEFT_vs_ME_RIGHT,0.0007743028485071,0.0,-0.0167228849518047,0.0233531380619539,bootstrap,delta
sensor_space,alpha,False,full_window,N/A,S11,Sess01,MI_LEFT_vs_MI_RIGHT,0.0005584374286757,0.0,-0.0150292617102772,0.0159318306975121,bootstrap,delta
sensor_space,beta,False,full_window,N/A,S11,Sess01,MOTOR_EXECUTION-LEFT,0.9837714110196052,1.0000000000000002,0.9704425226680384,0.997253120976512,bootstrap,critical
sensor_space,beta,False,full_window,N/A,S11,Sess01,MOTOR_EXECUTION-RIGHT,0.9786043897171206,1.0,0.9680206877789462,0.9914756158635007,bootstrap,critical
sensor_space,beta,False,full_window,N/A,S11,Sess01,MOTOR_IMAGERY-LEFT,0.984732863785884,1.0,0.9749608301668332,0.9932972071622052,bootstrap,critical
sensor_space,beta,False,full_window,N/A,S11,Sess01,MOTOR_IMAGERY-RIGHT,0.9839639821335078,1.0000000000000009,0.9735012460997252,0.9931714570334076,bootstrap,critical
sensor_space,beta,False,full_window,N/A,S11,Sess01,MOTOR_EXECUTION,0.9811879003683628,1.0,0.9692316052234924,0.9943643684200064,bootstrap,critical
sensor_space,beta,False,full_window,N/A,S11,Sess01,MOTOR_IMAGERY,0.9843484229596958,1.0000000000000004,0.9742310381332792,0.9932343320978064,bootstrap,critical
sensor_space,beta,False,full_window,N/A,S11,Sess01,LEFT,0.9842521374027444,1.0,0.972701676417436,0.9952751640693585,bootstrap,critical
sensor_space,beta,False,full_window,N/A,S11,Sess01,RIGHT,0.9812841859253142,1.0000000000000004,0.9707609669393358,0.9923235364484542,bootstrap,critical
sensor_space,beta,False,full_window,N/A,S11,Sess01,LEFT_vs_RIGHT,0.0029679514774303,0.0,-0.0196218600310182,0.0245141971300226,bootstrap,delta
sensor_space,beta,False,full_window,N/A,S11,Sess01,IMAGERY_vs_EXECUTION,0.0031605225913329,0.0,-0.020133330286727,0.024002726874314,bootstrap,delta
sensor_space,beta,False,full_window,N/A,S11,Sess01,ME_LEFT_vs_ME_RIGHT,0.0051670213024845,0.0,-0.0210330931954622,0.0292324331975656,bootstrap,delta
sensor_space,beta,False,full_window,N/A,S11,Sess01,MI_LEFT_vs_MI_RIGHT,0.000768881652376,0.0,-0.0182106268665745,0.0197959610624798,bootstrap,delta
sensor_space,broadband,False,full_window,N/A,S11,Sess01,MOTOR_EXECUTION-LEFT,0.9985860329343904,0.9999999999999994,0.997331918190596,0.9998589253276428,bootstrap,critical
sensor_space,broadband,False,full_window,N/A,S11,Sess01,MOTOR_EXECUTION-RIGHT,0.999095257108848,1.0000000000000018,0.9977196650411824,1.0003225643954492,bootstrap,critical
sensor_space,broadband,False,full_window,N/A,S11,Sess01,MOTOR_IMAGERY-LEFT,0.9984638721219246,1.000000000000003,0.9977020283698406,0.9992338939610752,bootstrap,critical
sensor_space,broadband,False,full_window,N/A,S11,Sess01,MOTOR_IMAGERY-RIGHT,0.9983622116977376,1.0000000000000029,0.9976245641436072,0.999221363699487,bootstrap,critical
sensor_space,broadband,False,full_window,N/A,S11,Sess01,MOTOR_EXECUTION,0.9988406450216192,1.0000000000000009,0.9975257916158892,1.000090744861546,bootstrap,critical
sensor_space,broadband,False,full_window,N/A,S11,Sess01,MOTOR_IMAGERY,0.9984130419098312,1.000000000000003,0.997663296256724,0.999227628830281,bootstrap,critical
sensor_space,broadband,False,full_window,N/A,S11,Sess01,LEFT,0.9985249525281574,1.000000000000001,0.9975169732802184,0.9995464096443588,bootstrap,critical
sensor_space,broadband,False,full_window,N/A,S11,Sess01,RIGHT,0.9987287344032928,1.0000000000000022,0.9976721145923948,0.999771964047468,bootstrap,critical
sensor_space,broadband,False,full_window,N/A,S11,Sess01,LEFT_vs_RIGHT,-0.0002037818751354,0.0,-0.0022549907672497,0.0018742950519641,bootstrap,delta
sensor_space,broadband,False,full_window,N/A,S11,Sess01,IMAGERY_vs_EXECUTION,-0.000427603111788,0.0,-0.002427448604822,0.0017018372143917,bootstrap,delta
sensor_space,broadband,False,full_window,N/A,S11,Sess01,ME_LEFT_vs_ME_RIGHT,-0.0005092241744577,0.0,-0.0029906462048531,0.0021392602864602,bootstrap,delta
sensor_space,broadband,False,full_window,N/A,S11,Sess01,MI_LEFT_vs_MI_RIGHT,0.0001016604241869,0.0,-0.0015193353296464,0.0016093298174678,bootstrap,delta
sensor_space,delta,False,full_window,N/A,S11,Sess01,MOTOR_EXECUTION-LEFT,0.9992903634167966,1.0000000000000004,0.9981063740833588,1.0004526354053866,bootstrap,critical
sensor_space,delta,False,full_window,N/A,S11,Sess01,MOTOR_EXECUTION-RIGHT,1.000248828623173,1.0,0.9988701191855598,1.0014016931662262,bootstrap,critical
sensor_space,delta,False,full_window,N/A,S11,Sess01,MOTOR_IMAGERY-LEFT,0.9988806564605376,1.0000000000000004,0.9980176432670596,0.9997577807337912,bootstrap,critical
sensor_space,delta,False,full_window,N/A,S11,Sess01,MOTOR_IMAGERY-RIGHT,0.999436588511068,0.9999999999999968,0.9985794142676276,1.0003667533226992,bootstrap,critical
sensor_space,delta,False,full_window,N/A,S11,Sess01,MOTOR_EXECUTION,0.9997695960199848,1.0000000000000002,0.9984882466344592,1.0009271642858064,bootstrap,critical
