,bankssts-rh,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,frontalpole-rh,lateralorbitofrontal-rh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
bankssts-rh,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
caudalanteriorcingulate-lh,0.0,0.14393939393939395,0.14393939393939395,0.14393939393939395,0.14393939393939395,0.14393939393939395,0.13636363636363635,0.14393939393939395
caudalanteriorcingulate-rh,0.0,0.140625,0.140625,0.140625,0.140625,0.1484375,0.140625,0.1484375
frontalpole-rh,0.0,0.140625,0.140625,0.140625,0.140625,0.1484375,0.140625,0.1484375
lateralorbitofrontal-rh,0.0,0.140625,0.140625,0.140625,0.140625,0.1484375,0.140625,0.1484375
medialorbitofrontal-rh,0.0,0.14049586776859505,0.14049586776859505,0.14049586776859505,0.14049586776859505,0.1487603305785124,0.14049586776859505,0.1487603305785124
rostralanteriorcingulate-lh,0.0,0.14049586776859505,0.14049586776859505,0.14049586776859505,0.14049586776859505,0.1487603305785124,0.14049586776859505,0.1487603305785124
rostralanteriorcingulate-rh,0.0,0.14049586776859505,0.14049586776859505,0.14049586776859505,0.14049586776859505,0.1487603305785124,0.14049586776859505,0.1487603305785124
