,Fp1,P3,O2,Fp2,AF7,PO3,PO4,AF8
Fp1,0.38311688311688313,0.22077922077922077,0.0,0.0,0.0,0.0,0.0,0.3961038961038961
P3,0.33663366336633666,0.32673267326732675,0.0,0.0,0.0,0.0,0.0,0.33663366336633666
O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.609375,0.390625,0.0,0.0
PO3,0.0,0.0,0.0,0.0,0.5102040816326531,0.4897959183673469,0.0,0.0
PO4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.3096446700507614,0.17258883248730963,0.0,0.0,0.0,0.0,0.0,0.5177664974619289
