,P3,Oz,O2,P1,P5,PO3,PO4,PO8
P3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P1,0.0,0.0,0.0,0.3103448275862069,0.3448275862068966,0.3448275862068966,0.0,0.0
P5,0.0,0.0,0.0,0.29411764705882354,0.35294117647058826,0.35294117647058826,0.0,0.0
PO3,0.0,0.0,0.0,0.3125,0.34375,0.34375,0.0,0.0
PO4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
