,frontalpole-rh,insula-lh,insula-rh,isthmuscingulate-rh,lateralorbitofrontal-rh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-rh,0.2152605459057072,0.033498759305210915,0.1674937965260546,0.011166253101736972,0.11228287841191067,0.11476426799007444,0.18548387096774194,0.1600496277915633
insula-lh,0.10766045548654245,0.37267080745341613,0.3747412008281574,0.0,0.0,0.0,0.06832298136645963,0.07660455486542443
insula-rh,0.14852037967615858,0.10106085985482971,0.28196538246789504,0.010050251256281407,0.08486878838637632,0.09491903964265773,0.12786152987158012,0.1507537688442211
isthmuscingulate-rh,0.144,0.0,0.144,0.136,0.144,0.144,0.144,0.144
lateralorbitofrontal-rh,0.17054986020503263,0.0,0.1435228331780056,0.016775396085740912,0.17893755824790308,0.17427772600186392,0.16123019571295433,0.15470643056849953
medialorbitofrontal-rh,0.16432337434094904,0.0,0.14938488576449913,0.015817223198594025,0.16432337434094904,0.19507908611599298,0.1555360281195079,0.1555360281195079
rostralanteriorcingulate-lh,0.2042205582028591,0.023825731790333562,0.15861130020422057,0.012253233492171545,0.11708645336963922,0.11980939414567733,0.20285908781484002,0.16133424098025867
rostralanteriorcingulate-rh,0.1781011781011781,0.02702702702702703,0.1884961884961885,0.012474012474012475,0.11434511434511435,0.12196812196812197,0.16216216216216217,0.19542619542619544
