,frontalpole-rh,fusiform-rh,isthmuscingulate-rh,medialorbitofrontal-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
frontalpole-rh,0.21278176864007928,0.10651473866732722,0.10230369085954917,0.12657914292791678,0.09140450829824127,0.1444141689373297,0.12484518206589051,0.09115679960366609
fusiform-rh,0.10261237938338433,0.22146387385267122,0.13862085196516827,0.13650270651918098,0.18263120734290422,0.12167568839726994,0.07342904212755942,0.023064250411861616
isthmuscingulate-rh,0.10262062209159932,0.14474650991917706,0.22018123928483957,0.14450159196669116,0.1618907665931913,0.12637766348273327,0.07641440117560618,0.023267205486162134
medialorbitofrontal-rh,0.12850701402805612,0.14428857715430862,0.1462925851703407,0.19589178356713427,0.13351703406813628,0.14228456913827656,0.0781563126252505,0.031062124248496994
parahippocampal-rh,0.08890469416785206,0.1844476055002371,0.15765765765765766,0.12731152204836416,0.22712185870080606,0.12091038406827881,0.07396870554765292,0.019677572309151257
rostralanteriorcingulate-lh,0.1280820423303513,0.11280820423303513,0.11215361117172158,0.12393628627536549,0.11018983198778093,0.20357844206851408,0.13113680994981453,0.07811477198341697
rostralanteriorcingulate-rh,0.14717859220477023,0.09075043630017451,0.09075043630017451,0.09075043630017451,0.09075043630017451,0.17422920302501455,0.1980802792321117,0.11751018033740547
temporalpole-rh,0.15443037974683543,0.04050632911392405,0.039240506329113925,0.05232067510548523,0.03417721518987342,0.14936708860759493,0.16962025316455695,0.36033755274261603
