,frontalpole-rh,insula-lh,insula-rh,isthmuscingulate-rh,lateralorbitofrontal-rh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-rh,0.18515625,0.0359375,0.040625,0.05859375,0.1859375,0.17265625,0.16640625,0.1546875
insula-lh,0.04905239687848383,0.39018952062430323,0.17391304347826086,0.1527313266443701,0.05016722408026756,0.06577480490523968,0.04793756967670011,0.07023411371237458
insula-rh,0.08264462809917356,0.2611570247933884,0.26776859504132233,0.05289256198347107,0.08429752066115702,0.05619834710743802,0.08099173553719008,0.1140495867768595
isthmuscingulate-rh,0.09946949602122016,0.1870026525198939,0.04509283819628647,0.27055702917771884,0.09946949602122016,0.09946949602122016,0.09946949602122016,0.09946949602122016
lateralorbitofrontal-rh,0.18472330475448168,0.036632891660171474,0.041309431021044424,0.05845674201091192,0.18550272798129383,0.17225253312548713,0.16601714731098988,0.15510522213561964
medialorbitofrontal-rh,0.177742193755004,0.04723779023218575,0.028823058446757407,0.0600480384307446,0.177742193755004,0.2033626901521217,0.15932746196957567,0.14571657325860687
rostralanteriorcingulate-lh,0.1770573566084788,0.03740648379052369,0.04239401496259352,0.06234413965087282,0.1770573566084788,0.16375727348295926,0.17622610141313383,0.16375727348295926
rostralanteriorcingulate-rh,0.16415410385259632,0.05443886097152429,0.059463986599664995,0.06281407035175879,0.16499162479061977,0.1507537688442211,0.16331658291457288,0.1800670016750419
