,FT9,Pz,F4,AF7,FC3,P2,FC4,AF4
FT9,0.3333333333333333,0.0,0.0,0.0,0.3,0.0,0.36666666666666664,0.0
Pz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC3,0.25925925925925924,0.0,0.0,0.0,0.4074074074074074,0.0,0.3333333333333333,0.0
P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC4,0.30303030303030304,0.0,0.0,0.0,0.3333333333333333,0.0,0.36363636363636365,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
