,FT9,Pz,F4,AF7,FC3,P2,FC4,AF4
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.5714285714285714,0.0,0.0,0.42857142857142855,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC3,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0
P2,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0
FC4,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
