,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,lateralorbitofrontal-lh,paracentral-lh,paracentral-rh,posteriorcingulate-lh,posteriorcingulate-rh,rostralanteriorcingulate-lh
caudalanteriorcingulate-lh,0.12307692307692308,0.12307692307692308,0.13846153846153847,0.13846153846153847,0.1076923076923077,0.12307692307692308,0.1076923076923077,0.13846153846153847
caudalanteriorcingulate-rh,0.12307692307692308,0.12307692307692308,0.13846153846153847,0.13846153846153847,0.1076923076923077,0.12307692307692308,0.1076923076923077,0.13846153846153847
lateralorbitofrontal-lh,0.12307692307692308,0.12307692307692308,0.13846153846153847,0.13846153846153847,0.1076923076923077,0.12307692307692308,0.1076923076923077,0.13846153846153847
paracentral-lh,0.12307692307692308,0.12307692307692308,0.13846153846153847,0.13846153846153847,0.1076923076923077,0.12307692307692308,0.1076923076923077,0.13846153846153847
paracentral-rh,0.12903225806451613,0.12903225806451613,0.12903225806451613,0.12903225806451613,0.11290322580645161,0.12903225806451613,0.11290322580645161,0.12903225806451613
posteriorcingulate-lh,0.12307692307692308,0.12307692307692308,0.13846153846153847,0.13846153846153847,0.1076923076923077,0.12307692307692308,0.1076923076923077,0.13846153846153847
posteriorcingulate-rh,0.12903225806451613,0.12903225806451613,0.12903225806451613,0.12903225806451613,0.11290322580645161,0.12903225806451613,0.11290322580645161,0.12903225806451613
rostralanteriorcingulate-lh,0.12307692307692308,0.12307692307692308,0.13846153846153847,0.13846153846153847,0.1076923076923077,0.12307692307692308,0.1076923076923077,0.13846153846153847
