,bankssts-lh,cuneus-lh,frontalpole-lh,frontalpole-rh,lateraloccipital-lh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
bankssts-lh,0.16455696202531644,0.11392405063291139,0.12658227848101267,0.12658227848101267,0.0759493670886076,0.12658227848101267,0.13924050632911392,0.12658227848101267
cuneus-lh,0.10576923076923077,0.125,0.1346153846153846,0.1346153846153846,0.09615384615384616,0.1346153846153846,0.1346153846153846,0.1346153846153846
frontalpole-lh,0.11320754716981132,0.12264150943396226,0.1320754716981132,0.1320754716981132,0.09433962264150944,0.1320754716981132,0.14150943396226415,0.1320754716981132
frontalpole-rh,0.11320754716981132,0.12264150943396226,0.1320754716981132,0.1320754716981132,0.09433962264150944,0.1320754716981132,0.14150943396226415,0.1320754716981132
lateraloccipital-lh,0.08602150537634409,0.12903225806451613,0.12903225806451613,0.12903225806451613,0.15053763440860216,0.12903225806451613,0.11827956989247312,0.12903225806451613
medialorbitofrontal-rh,0.11320754716981132,0.12264150943396226,0.1320754716981132,0.1320754716981132,0.09433962264150944,0.1320754716981132,0.14150943396226415,0.1320754716981132
rostralanteriorcingulate-lh,0.13,0.12,0.13,0.13,0.09,0.13,0.14,0.13
rostralanteriorcingulate-rh,0.11320754716981132,0.12264150943396226,0.1320754716981132,0.1320754716981132,0.09433962264150944,0.1320754716981132,0.14150943396226415,0.1320754716981132
