,CP5,P7,P8,TP10,PO7,PO8,P6,TP8
CP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.25333333333333335,0.0,0.24,0.25333333333333335,0.25333333333333335
PO7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.0,0.0,0.25333333333333335,0.0,0.24,0.25333333333333335,0.25333333333333335
P6,0.0,0.0,0.0,0.25333333333333335,0.0,0.24,0.25333333333333335,0.25333333333333335
TP8,0.0,0.0,0.0,0.25333333333333335,0.0,0.24,0.25333333333333335,0.25333333333333335
