,Fz,P7,P8,TP10,CP3,PO8,P6,TP8
Fz,0.44331210191082804,0.024203821656050957,0.04713375796178344,0.11082802547770701,0.045859872611464965,0.10955414012738854,0.10955414012738854,0.10955414012738854
P7,0.030882352941176472,0.5338235294117647,0.052941176470588235,0.08529411764705883,0.041176470588235294,0.08529411764705883,0.08529411764705883,0.08529411764705883
P8,0.05958132045088567,0.057971014492753624,0.6650563607085346,0.0,0.21739130434782608,0.0,0.0,0.0
TP10,0.04669887278582931,0.031132581857219538,0.0,0.2222222222222222,0.03488996242619431,0.22168545356951155,0.22168545356951155,0.22168545356951155
CP3,0.040632054176072234,0.03160270880361174,0.1489841986455982,0.0744920993227991,0.48081264108352145,0.0744920993227991,0.0744920993227991,0.0744920993227991
PO8,0.04618689581095596,0.031149301825993556,0.0,0.22234156820622986,0.03490870032223416,0.22180451127819548,0.22180451127819548,0.22180451127819548
P6,0.04618689581095596,0.031149301825993556,0.0,0.22234156820622986,0.03490870032223416,0.22180451127819548,0.22180451127819548,0.22180451127819548
TP8,0.04618689581095596,0.031149301825993556,0.0,0.22234156820622986,0.03490870032223416,0.22180451127819548,0.22180451127819548,0.22180451127819548
