,Fz,P7,P8,TP10,CP3,PO8,P6,TP8
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.22336769759450173,0.10652920962199312,0.22336769759450173,0.22336769759450173,0.22336769759450173
CP3,0.0,0.0,0.0,0.2012987012987013,0.19480519480519481,0.2012987012987013,0.2012987012987013,0.2012987012987013
PO8,0.0,0.0,0.0,0.22336769759450173,0.10652920962199312,0.22336769759450173,0.22336769759450173,0.22336769759450173
P6,0.0,0.0,0.0,0.22336769759450173,0.10652920962199312,0.22336769759450173,0.22336769759450173,0.22336769759450173
TP8,0.0,0.0,0.0,0.22336769759450173,0.10652920962199312,0.22336769759450173,0.22336769759450173,0.22336769759450173
