,fusiform-rh,inferiorparietal-rh,isthmuscingulate-rh,lateraloccipital-rh,lingual-rh,precuneus-rh,rostralanteriorcingulate-rh,superiorparietal-rh
fusiform-rh,0.15368163764130766,0.14207149404216315,0.13718301252673387,0.1405438435685915,0.14757103574702107,0.12832263978001834,0.031164069660861594,0.11946226703330277
inferiorparietal-rh,0.13558840250142126,0.14667424673109722,0.13871517907902217,0.14525298465036954,0.144968732234224,0.13388288800454803,0.03212052302444571,0.12279704377487209
isthmuscingulate-rh,0.1289051505769772,0.13847452856740783,0.16267942583732056,0.1396003377427526,0.13594145792288206,0.14269631297495075,0.0323670137911624,0.11933577258654658
lateraloccipital-rh,0.13307020016915702,0.14632083450803496,0.13955455314350154,0.1477304764589794,0.14265576543557937,0.1347617705102904,0.03242176487172258,0.1234846349027347
lingual-rh,0.14203399596658023,0.14376260443676175,0.13742437337942956,0.14232209737827714,0.149812734082397,0.13079804091040045,0.0316911552866609,0.12215499855949294
precuneus-rh,0.12360515021459227,0.13705293276108726,0.14563662374821174,0.13791130185979972,0.13304721030042918,0.15622317596566523,0.03233190271816881,0.13419170243204578
rostralanteriorcingulate-rh,0.09463148316651501,0.10464058234758872,0.10464058234758872,0.10464058234758872,0.10191082802547771,0.10464058234758872,0.25204731574158323,0.13284804367606914
superiorparietal-rh,0.12092882991556092,0.13148371531966224,0.1284680337756333,0.13329312424607961,0.13027744270205066,0.14203860072376356,0.043727382388419785,0.1697828709288299
