,frontalpole-rh,inferiorparietal-rh,isthmuscingulate-rh,lateraloccipital-rh,precuneus-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,superiorparietal-rh
frontalpole-rh,0.7497020262216925,0.0,0.0,0.0,0.0,0.18593563766388557,0.06436233611442194,0.0
inferiorparietal-rh,0.0,0.20161740100390407,0.17038482989403234,0.1912994980479643,0.1893474623535973,0.04127161182375906,0.03597322922476297,0.1701059676519799
isthmuscingulate-rh,0.0,0.18493975903614457,0.2,0.18373493975903615,0.18644578313253013,0.05301204819277108,0.021987951807228914,0.16987951807228915
lateraloccipital-rh,0.0,0.19374651032942491,0.17001675041876047,0.19597989949748743,0.18648799553322165,0.04243439419318816,0.03740926856504746,0.1739251814628699
precuneus-rh,0.0,0.1826974744760881,0.1660397635679742,0.17920472864051584,0.20902740462117142,0.04271896829661472,0.031166039763567976,0.1891456206340677
rostralanteriorcingulate-lh,0.09701492537313433,0.09701492537313433,0.11442786069651742,0.09950248756218906,0.10385572139303482,0.3407960199004975,0.04664179104477612,0.10074626865671642
rostralanteriorcingulate-rh,0.04766107678729038,0.11650485436893204,0.06619593998234775,0.11827007943512798,0.10414827890556046,0.06443071491615181,0.3706972639011474,0.11209179170344219
superiorparietal-rh,0.0,0.1743327654741624,0.15985235661555935,0.17745599091425326,0.20017035775127767,0.043725156161272004,0.03549119818285065,0.20897217490062464
