,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.017687661777394306,0.016537244751222317,0.016824849007765316,0.017543859649122806,0.01740005752085131,0.016681046879493816,0.017687661777394306,0.01740005752085131,0.016824849007765316,0.01740005752085131,0.01740005752085131,0.017543859649122806,0.01725625539257981,0.017543859649122806,0.01725625539257981,0.01725625539257981,0.01711245326430831,0.0,0.004170261719873454,0.007909117054932413,0.006183491515674432,0.01740005752085131,0.01725625539257981,0.01711245326430831,0.01711245326430831,0.016968651136036815,0.016968651136036815,0.01740005752085131,0.01711245326430831,0.01740005752085131,0.017543859649122806,0.01725625539257981,0.01725625539257981,0.017543859649122806,0.016824849007765316,0.01711245326430831,0.016968651136036815,0.01711245326430831,0.016824849007765316,0.017543859649122806,0.016824849007765316,0.016537244751222317,0.016824849007765316,0.016968651136036815,0.01711245326430831,0.016824849007765316,0.01740005752085131,0.01711245326430831,0.016824849007765316,0.014667817083692839,0.016968651136036815,0.01740005752085131,0.007190106413574921,0.016968651136036815,0.016681046879493816,0.01711245326430831,0.016824849007765316,0.016824849007765316,0.016681046879493816,0.01725625539257981,0.017543859649122806,0.01711245326430831
Fz,0.017469791818314165,0.017469791818314165,0.01688746542437036,0.017324210219828214,0.017178628621342264,0.01776095501528607,0.017324210219828214,0.017324210219828214,0.01688746542437036,0.017178628621342264,0.017324210219828214,0.017324210219828214,0.017178628621342264,0.017324210219828214,0.017178628621342264,0.017178628621342264,0.01703304702285631,0.0,0.003493958363662833,0.007715824719755423,0.005968845537924006,0.01703304702285631,0.017178628621342264,0.01703304702285631,0.017178628621342264,0.01703304702285631,0.01688746542437036,0.017178628621342264,0.01703304702285631,0.017178628621342264,0.017324210219828214,0.01688746542437036,0.01703304702285631,0.017178628621342264,0.01688746542437036,0.017178628621342264,0.01703304702285631,0.017178628621342264,0.01688746542437036,0.017324210219828214,0.017469791818314165,0.017469791818314165,0.01688746542437036,0.01703304702285631,0.017178628621342264,0.01688746542437036,0.01703304702285631,0.01703304702285631,0.01688746542437036,0.015722812636482748,0.01703304702285631,0.017178628621342264,0.006987916727325666,0.01703304702285631,0.01674188382588441,0.01703304702285631,0.017469791818314165,0.01688746542437036,0.017469791818314165,0.017178628621342264,0.017178628621342264,0.01703304702285631
F3,0.01761478486861103,0.01674848397343344,0.016892867455963037,0.01747040138608143,0.017326017903551833,0.016892867455963037,0.01747040138608143,0.01747040138608143,0.016892867455963037,0.017326017903551833,0.01747040138608143,0.01747040138608143,0.017326017903551833,0.01747040138608143,0.017326017903551833,0.017326017903551833,0.017181634421022236,0.0,0.0036095870632399654,0.007796708056598325,0.006064106266243142,0.017181634421022236,0.017326017903551833,0.017181634421022236,0.017181634421022236,0.017037250938492638,0.017037250938492638,0.017326017903551833,0.017181634421022236,0.017326017903551833,0.01747040138608143,0.017037250938492638,0.017181634421022236,0.017326017903551833,0.016892867455963037,0.017181634421022236,0.017037250938492638,0.017181634421022236,0.016892867455963037,0.01747040138608143,0.016892867455963037,0.01674848397343344,0.016892867455963037,0.017037250938492638,0.017181634421022236,0.016892867455963037,0.017181634421022236,0.017181634421022236,0.016892867455963037,0.014727115218019058,0.017037250938492638,0.017326017903551833,0.007074790643950332,0.017037250938492638,0.01674848397343344,0.017181634421022236,0.016892867455963037,0.016892867455963037,0.01674848397343344,0.017326017903551833,0.017326017903551833,0.017181634421022236
F7,0.017690205666618726,0.01653962318423702,0.016827268804832447,0.017546382856321013,0.0174025600460233,0.016683445994534734,0.017690205666618726,0.0174025600460233,0.016827268804832447,0.0174025600460233,0.0174025600460233,0.017546382856321013,0.017258737235725585,0.017546382856321013,0.017258737235725585,0.017258737235725585,0.017114914425427872,0.0,0.00402703868833597,0.007910254566374227,0.0061843808428016685,0.0174025600460233,0.017258737235725585,0.017114914425427872,0.017114914425427872,0.01697109161513016,0.01697109161513016,0.0174025600460233,0.017114914425427872,0.0174025600460233,0.017546382856321013,0.017258737235725585,0.017258737235725585,0.017546382856321013,0.016827268804832447,0.017114914425427872,0.01697109161513016,0.017114914425427872,0.016827268804832447,0.017546382856321013,0.016827268804832447,0.01653962318423702,0.016827268804832447,0.01697109161513016,0.017114914425427872,0.016827268804832447,0.0174025600460233,0.017114914425427872,0.016827268804832447,0.014669926650366748,0.01697109161513016,0.0174025600460233,0.0071911405148856605,0.01697109161513016,0.016683445994534734,0.017114914425427872,0.016827268804832447,0.016827268804832447,0.016683445994534734,0.017258737235725585,0.017546382856321013,0.017114914425427872
FT9,0.017714285714285714,0.016428571428571428,0.016714285714285713,0.01757142857142857,0.01742857142857143,0.01657142857142857,0.017714285714285714,0.01742857142857143,0.01685714285714286,0.01742857142857143,0.01742857142857143,0.01757142857142857,0.017285714285714286,0.01757142857142857,0.017285714285714286,0.017285714285714286,0.017142857142857144,0.0,0.003857142857142857,0.008,0.006285714285714286,0.01742857142857143,0.017142857142857144,0.017,0.017142857142857144,0.017,0.017,0.01742857142857143,0.017142857142857144,0.01742857142857143,0.01757142857142857,0.017285714285714286,0.017285714285714286,0.01757142857142857,0.01685714285714286,0.017142857142857144,0.01685714285714286,0.017142857142857144,0.01685714285714286,0.01757142857142857,0.016714285714285713,0.016428571428571428,0.01685714285714286,0.017,0.017142857142857144,0.01685714285714286,0.01742857142857143,0.017142857142857144,0.01685714285714286,0.014428571428571428,0.017,0.01742857142857143,0.007285714285714286,0.017,0.016714285714285713,0.017142857142857144,0.016714285714285713,0.01685714285714286,0.01657142857142857,0.017285714285714286,0.01757142857142857,0.017142857142857144
FC5,0.017458203876313066,0.017606154756620803,0.016866400355082113,0.017310252996005325,0.017162302115697588,0.017902056517236278,0.017310252996005325,0.017310252996005325,0.016866400355082113,0.017162302115697588,0.017310252996005325,0.017310252996005325,0.017162302115697588,0.017310252996005325,0.017162302115697588,0.017162302115697588,0.01701435123538985,0.0,0.0036987720076934456,0.007545494895694629,0.005918035212309513,0.01701435123538985,0.017162302115697588,0.01701435123538985,0.017162302115697588,0.01701435123538985,0.016866400355082113,0.017162302115697588,0.01701435123538985,0.017162302115697588,0.017310252996005325,0.01701435123538985,0.01701435123538985,0.017162302115697588,0.016866400355082113,0.017162302115697588,0.01701435123538985,0.017162302115697588,0.016866400355082113,0.017310252996005325,0.017458203876313066,0.017606154756620803,0.016866400355082113,0.01701435123538985,0.017162302115697588,0.016866400355082113,0.01701435123538985,0.01701435123538985,0.016866400355082113,0.016126645953543423,0.01701435123538985,0.017162302115697588,0.006953691374463678,0.01701435123538985,0.016718449474774376,0.01701435123538985,0.017458203876313066,0.016866400355082113,0.017458203876313066,0.017162302115697588,0.017162302115697588,0.01701435123538985
FC1,0.017687661777394306,0.016537244751222317,0.016824849007765316,0.017543859649122806,0.01740005752085131,0.016681046879493816,0.017687661777394306,0.01740005752085131,0.016824849007765316,0.01740005752085131,0.01740005752085131,0.017543859649122806,0.01725625539257981,0.017543859649122806,0.01725625539257981,0.01725625539257981,0.01711245326430831,0.0,0.004170261719873454,0.007909117054932413,0.006183491515674432,0.01740005752085131,0.01725625539257981,0.01711245326430831,0.01711245326430831,0.016968651136036815,0.016968651136036815,0.01740005752085131,0.01711245326430831,0.01740005752085131,0.017543859649122806,0.01725625539257981,0.01725625539257981,0.017543859649122806,0.016824849007765316,0.01711245326430831,0.016968651136036815,0.01711245326430831,0.016824849007765316,0.017543859649122806,0.016824849007765316,0.016537244751222317,0.016824849007765316,0.016968651136036815,0.01711245326430831,0.016824849007765316,0.01740005752085131,0.01711245326430831,0.016824849007765316,0.014667817083692839,0.016968651136036815,0.01740005752085131,0.007190106413574921,0.016968651136036815,0.016681046879493816,0.01711245326430831,0.016824849007765316,0.016824849007765316,0.016681046879493816,0.01725625539257981,0.017543859649122806,0.01711245326430831
C3,0.01772188080605974,0.016435615263684436,0.016721452050878948,0.017578962412462484,0.017436044018865227,0.016578533657281694,0.017578962412462484,0.017436044018865227,0.016864370444476202,0.017436044018865227,0.017436044018865227,0.017578962412462484,0.017293125625267972,0.017578962412462484,0.017293125625267972,0.017293125625267972,0.017150207231670715,0.0,0.0037158782335286553,0.008003430041446335,0.006288409318279262,0.017436044018865227,0.017150207231670715,0.01700728883807346,0.017150207231670715,0.01700728883807346,0.01700728883807346,0.017436044018865227,0.017150207231670715,0.017436044018865227,0.017578962412462484,0.017293125625267972,0.017293125625267972,0.017578962412462484,0.016864370444476202,0.017150207231670715,0.016864370444476202,0.017150207231670715,0.016864370444476202,0.017578962412462484,0.016721452050878948,0.016435615263684436,0.016864370444476202,0.01700728883807346,0.017150207231670715,0.016864370444476202,0.017436044018865227,0.017150207231670715,0.016864370444476202,0.014434757753322853,0.01700728883807346,0.017436044018865227,0.007288838073460055,0.01700728883807346,0.016721452050878948,0.017150207231670715,0.016721452050878948,0.016864370444476202,0.016578533657281694,0.017293125625267972,0.017436044018865227,0.017150207231670715
T7,0.01754131632357205,0.016671498985213105,0.01696143809799942,0.017396346767178893,0.017251377210785734,0.016816468541606264,0.017396346767178893,0.017396346767178893,0.01696143809799942,0.017251377210785734,0.017396346767178893,0.017396346767178893,0.017251377210785734,0.017396346767178893,0.017251377210785734,0.017251377210785734,0.01710640765439258,0.0,0.003624238909828936,0.007973325601623659,0.00623369092490577,0.017251377210785734,0.017251377210785734,0.01710640765439258,0.017251377210785734,0.01710640765439258,0.01696143809799942,0.017251377210785734,0.01710640765439258,0.017251377210785734,0.017396346767178893,0.01710640765439258,0.01710640765439258,0.017396346767178893,0.01696143809799942,0.017251377210785734,0.01710640765439258,0.017251377210785734,0.01696143809799942,0.017396346767178893,0.01696143809799942,0.016671498985213105,0.01696143809799942,0.01710640765439258,0.017251377210785734,0.01696143809799942,0.017251377210785734,0.01710640765439258,0.01696143809799942,0.014786894752102058,0.01710640765439258,0.017251377210785734,0.007248477819657872,0.01710640765439258,0.016816468541606264,0.01710640765439258,0.01696143809799942,0.01696143809799942,0.016816468541606264,0.017251377210785734,0.017251377210785734,0.01710640765439258
TP9,0.017697841726618705,0.016546762589928057,0.01683453237410072,0.017553956834532373,0.017410071942446044,0.01669064748201439,0.017697841726618705,0.017410071942446044,0.01683453237410072,0.017410071942446044,0.017410071942446044,0.017553956834532373,0.017266187050359712,0.017553956834532373,0.017266187050359712,0.017266187050359712,0.017122302158273383,0.0,0.003884892086330935,0.007913669064748202,0.00618705035971223,0.017410071942446044,0.017266187050359712,0.017122302158273383,0.017122302158273383,0.01697841726618705,0.01697841726618705,0.017410071942446044,0.017122302158273383,0.017410071942446044,0.017553956834532373,0.017122302158273383,0.017266187050359712,0.017553956834532373,0.01683453237410072,0.017122302158273383,0.01697841726618705,0.017122302158273383,0.01683453237410072,0.017553956834532373,0.01683453237410072,0.016546762589928057,0.01683453237410072,0.01697841726618705,0.017122302158273383,0.01683453237410072,0.017410071942446044,0.017122302158273383,0.01683453237410072,0.014532374100719425,0.01697841726618705,0.017410071942446044,0.007194244604316547,0.01697841726618705,0.01669064748201439,0.017122302158273383,0.01683453237410072,0.01683453237410072,0.01669064748201439,0.017266187050359712,0.017553956834532373,0.017122302158273383
