,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.017873941674506115,0.01599247412982126,0.016933207902163686,0.016933207902163686,0.016933207902163686,0.01599247412982126,0.016933207902163686,0.016933207902163686,0.016933207902163686,0.016933207902163686,0.017873941674506115,0.017873941674506115,0.017873941674506115,0.016933207902163686,0.016933207902163686,0.017873941674506115,0.016933207902163686,0.0,0.0018814675446848542,0.011288805268109126,0.011288805268109126,0.017873941674506115,0.017873941674506115,0.016933207902163686,0.017873941674506115,0.016933207902163686,0.016933207902163686,0.017873941674506115,0.016933207902163686,0.016933207902163686,0.017873941674506115,0.016933207902163686,0.016933207902163686,0.017873941674506115,0.016933207902163686,0.017873941674506115,0.017873941674506115,0.017873941674506115,0.016933207902163686,0.017873941674506115,0.016933207902163686,0.01599247412982126,0.016933207902163686,0.016933207902163686,0.016933207902163686,0.016933207902163686,0.017873941674506115,0.016933207902163686,0.016933207902163686,0.0009407337723424271,0.016933207902163686,0.017873941674506115,0.011288805268109126,0.016933207902163686,0.016933207902163686,0.016933207902163686,0.016933207902163686,0.016933207902163686,0.017873941674506115,0.017873941674506115,0.016933207902163686,0.016933207902163686
Fz,0.01795142555438226,0.01689545934530095,0.01689545934530095,0.01689545934530095,0.01689545934530095,0.01689545934530095,0.01689545934530095,0.01689545934530095,0.01689545934530095,0.01689545934530095,0.01795142555438226,0.01795142555438226,0.01795142555438226,0.01689545934530095,0.01689545934530095,0.01795142555438226,0.01689545934530095,0.0,0.0010559662090813093,0.010559662090813094,0.010559662090813094,0.01795142555438226,0.01795142555438226,0.01689545934530095,0.01795142555438226,0.01689545934530095,0.01689545934530095,0.01795142555438226,0.01689545934530095,0.01689545934530095,0.01795142555438226,0.01689545934530095,0.01689545934530095,0.01795142555438226,0.01689545934530095,0.01795142555438226,0.01795142555438226,0.01795142555438226,0.01689545934530095,0.01795142555438226,0.01689545934530095,0.01689545934530095,0.01689545934530095,0.01689545934530095,0.01689545934530095,0.01689545934530095,0.01795142555438226,0.01689545934530095,0.01689545934530095,0.0010559662090813093,0.01689545934530095,0.01795142555438226,0.010559662090813094,0.01689545934530095,0.01689545934530095,0.01689545934530095,0.01689545934530095,0.01689545934530095,0.01795142555438226,0.01795142555438226,0.01689545934530095,0.01689545934530095
F3,0.017892644135188866,0.016898608349900597,0.016898608349900597,0.016898608349900597,0.016898608349900597,0.016898608349900597,0.016898608349900597,0.016898608349900597,0.016898608349900597,0.016898608349900597,0.017892644135188866,0.017892644135188866,0.017892644135188866,0.016898608349900597,0.016898608349900597,0.017892644135188866,0.016898608349900597,0.0,0.0009940357852882703,0.010934393638170975,0.010934393638170975,0.017892644135188866,0.017892644135188866,0.016898608349900597,0.017892644135188866,0.016898608349900597,0.016898608349900597,0.017892644135188866,0.016898608349900597,0.016898608349900597,0.017892644135188866,0.016898608349900597,0.016898608349900597,0.017892644135188866,0.016898608349900597,0.017892644135188866,0.017892644135188866,0.017892644135188866,0.016898608349900597,0.017892644135188866,0.016898608349900597,0.016898608349900597,0.016898608349900597,0.016898608349900597,0.016898608349900597,0.016898608349900597,0.017892644135188866,0.016898608349900597,0.016898608349900597,0.0009940357852882703,0.016898608349900597,0.017892644135188866,0.010934393638170975,0.016898608349900597,0.016898608349900597,0.016898608349900597,0.016898608349900597,0.016898608349900597,0.017892644135188866,0.017892644135188866,0.016898608349900597,0.016898608349900597
F7,0.017890772128060263,0.0160075329566855,0.01694915254237288,0.01694915254237288,0.01694915254237288,0.0160075329566855,0.01694915254237288,0.01694915254237288,0.01694915254237288,0.01694915254237288,0.017890772128060263,0.017890772128060263,0.017890772128060263,0.01694915254237288,0.01694915254237288,0.017890772128060263,0.01694915254237288,0.0,0.0009416195856873823,0.011299435028248588,0.011299435028248588,0.017890772128060263,0.017890772128060263,0.01694915254237288,0.017890772128060263,0.01694915254237288,0.01694915254237288,0.017890772128060263,0.01694915254237288,0.01694915254237288,0.017890772128060263,0.01694915254237288,0.01694915254237288,0.017890772128060263,0.01694915254237288,0.017890772128060263,0.017890772128060263,0.017890772128060263,0.01694915254237288,0.017890772128060263,0.01694915254237288,0.0160075329566855,0.01694915254237288,0.01694915254237288,0.01694915254237288,0.01694915254237288,0.017890772128060263,0.01694915254237288,0.01694915254237288,0.0009416195856873823,0.01694915254237288,0.017890772128060263,0.011299435028248588,0.01694915254237288,0.01694915254237288,0.01694915254237288,0.01694915254237288,0.01694915254237288,0.017890772128060263,0.017890772128060263,0.01694915254237288,0.01694915254237288
FT9,0.018034265103697024,0.015329125338142471,0.016230838593327322,0.017132551848512173,0.017132551848512173,0.015329125338142471,0.017132551848512173,0.017132551848512173,0.017132551848512173,0.017132551848512173,0.018034265103697024,0.018034265103697024,0.018034265103697024,0.017132551848512173,0.017132551848512173,0.018034265103697024,0.017132551848512173,0.0,0.0,0.011722272317403066,0.011722272317403066,0.018034265103697024,0.017132551848512173,0.016230838593327322,0.018034265103697024,0.017132551848512173,0.017132551848512173,0.018034265103697024,0.017132551848512173,0.017132551848512173,0.018034265103697024,0.017132551848512173,0.017132551848512173,0.018034265103697024,0.017132551848512173,0.018034265103697024,0.017132551848512173,0.018034265103697024,0.017132551848512173,0.018034265103697024,0.016230838593327322,0.015329125338142471,0.017132551848512173,0.017132551848512173,0.017132551848512173,0.017132551848512173,0.018034265103697024,0.017132551848512173,0.017132551848512173,0.0,0.017132551848512173,0.018034265103697024,0.011722272317403066,0.017132551848512173,0.017132551848512173,0.017132551848512173,0.016230838593327322,0.017132551848512173,0.017132551848512173,0.018034265103697024,0.017132551848512173,0.017132551848512173
FC5,0.01795142555438226,0.01689545934530095,0.01689545934530095,0.01689545934530095,0.01689545934530095,0.01689545934530095,0.01689545934530095,0.01689545934530095,0.01689545934530095,0.01689545934530095,0.01795142555438226,0.01795142555438226,0.01795142555438226,0.01689545934530095,0.01689545934530095,0.01795142555438226,0.01689545934530095,0.0,0.0010559662090813093,0.010559662090813094,0.010559662090813094,0.01795142555438226,0.01795142555438226,0.01689545934530095,0.01795142555438226,0.01689545934530095,0.01689545934530095,0.01795142555438226,0.01689545934530095,0.01689545934530095,0.01795142555438226,0.01689545934530095,0.01689545934530095,0.01795142555438226,0.01689545934530095,0.01795142555438226,0.01795142555438226,0.01795142555438226,0.01689545934530095,0.01795142555438226,0.01689545934530095,0.01689545934530095,0.01689545934530095,0.01689545934530095,0.01689545934530095,0.01689545934530095,0.01795142555438226,0.01689545934530095,0.01689545934530095,0.0010559662090813093,0.01689545934530095,0.01795142555438226,0.010559662090813094,0.01689545934530095,0.01689545934530095,0.01689545934530095,0.01689545934530095,0.01689545934530095,0.01795142555438226,0.01795142555438226,0.01689545934530095,0.01689545934530095
FC1,0.017890772128060263,0.0160075329566855,0.01694915254237288,0.01694915254237288,0.01694915254237288,0.0160075329566855,0.01694915254237288,0.01694915254237288,0.01694915254237288,0.01694915254237288,0.017890772128060263,0.017890772128060263,0.017890772128060263,0.01694915254237288,0.01694915254237288,0.017890772128060263,0.01694915254237288,0.0,0.0009416195856873823,0.011299435028248588,0.011299435028248588,0.017890772128060263,0.017890772128060263,0.01694915254237288,0.017890772128060263,0.01694915254237288,0.01694915254237288,0.017890772128060263,0.01694915254237288,0.01694915254237288,0.017890772128060263,0.01694915254237288,0.01694915254237288,0.017890772128060263,0.01694915254237288,0.017890772128060263,0.017890772128060263,0.017890772128060263,0.01694915254237288,0.017890772128060263,0.01694915254237288,0.0160075329566855,0.01694915254237288,0.01694915254237288,0.01694915254237288,0.01694915254237288,0.017890772128060263,0.01694915254237288,0.01694915254237288,0.0009416195856873823,0.01694915254237288,0.017890772128060263,0.011299435028248588,0.01694915254237288,0.01694915254237288,0.01694915254237288,0.01694915254237288,0.01694915254237288,0.017890772128060263,0.017890772128060263,0.01694915254237288,0.01694915254237288
C3,0.018034265103697024,0.015329125338142471,0.016230838593327322,0.017132551848512173,0.017132551848512173,0.015329125338142471,0.017132551848512173,0.017132551848512173,0.017132551848512173,0.017132551848512173,0.018034265103697024,0.018034265103697024,0.018034265103697024,0.017132551848512173,0.017132551848512173,0.018034265103697024,0.017132551848512173,0.0,0.0,0.011722272317403066,0.011722272317403066,0.018034265103697024,0.017132551848512173,0.016230838593327322,0.018034265103697024,0.017132551848512173,0.017132551848512173,0.018034265103697024,0.017132551848512173,0.017132551848512173,0.018034265103697024,0.017132551848512173,0.017132551848512173,0.018034265103697024,0.017132551848512173,0.018034265103697024,0.017132551848512173,0.018034265103697024,0.017132551848512173,0.018034265103697024,0.016230838593327322,0.015329125338142471,0.017132551848512173,0.017132551848512173,0.017132551848512173,0.017132551848512173,0.018034265103697024,0.017132551848512173,0.017132551848512173,0.0,0.017132551848512173,0.018034265103697024,0.011722272317403066,0.017132551848512173,0.017132551848512173,0.017132551848512173,0.016230838593327322,0.017132551848512173,0.017132551848512173,0.018034265103697024,0.017132551848512173,0.017132551848512173
T7,0.017890772128060263,0.0160075329566855,0.01694915254237288,0.01694915254237288,0.01694915254237288,0.0160075329566855,0.01694915254237288,0.01694915254237288,0.01694915254237288,0.01694915254237288,0.017890772128060263,0.017890772128060263,0.017890772128060263,0.01694915254237288,0.01694915254237288,0.017890772128060263,0.01694915254237288,0.0,0.0009416195856873823,0.011299435028248588,0.011299435028248588,0.017890772128060263,0.017890772128060263,0.01694915254237288,0.017890772128060263,0.01694915254237288,0.01694915254237288,0.017890772128060263,0.01694915254237288,0.01694915254237288,0.017890772128060263,0.01694915254237288,0.01694915254237288,0.017890772128060263,0.01694915254237288,0.017890772128060263,0.017890772128060263,0.017890772128060263,0.01694915254237288,0.017890772128060263,0.01694915254237288,0.0160075329566855,0.01694915254237288,0.01694915254237288,0.01694915254237288,0.01694915254237288,0.017890772128060263,0.01694915254237288,0.01694915254237288,0.0009416195856873823,0.01694915254237288,0.017890772128060263,0.011299435028248588,0.01694915254237288,0.01694915254237288,0.01694915254237288,0.01694915254237288,0.01694915254237288,0.017890772128060263,0.017890772128060263,0.01694915254237288,0.01694915254237288
TP9,0.017890772128060263,0.0160075329566855,0.01694915254237288,0.01694915254237288,0.01694915254237288,0.0160075329566855,0.01694915254237288,0.01694915254237288,0.01694915254237288,0.01694915254237288,0.017890772128060263,0.017890772128060263,0.017890772128060263,0.01694915254237288,0.01694915254237288,0.017890772128060263,0.01694915254237288,0.0,0.0009416195856873823,0.011299435028248588,0.011299435028248588,0.017890772128060263,0.017890772128060263,0.01694915254237288,0.017890772128060263,0.01694915254237288,0.01694915254237288,0.017890772128060263,0.01694915254237288,0.01694915254237288,0.017890772128060263,0.01694915254237288,0.01694915254237288,0.017890772128060263,0.01694915254237288,0.017890772128060263,0.017890772128060263,0.017890772128060263,0.01694915254237288,0.017890772128060263,0.01694915254237288,0.0160075329566855,0.01694915254237288,0.01694915254237288,0.01694915254237288,0.01694915254237288,0.017890772128060263,0.01694915254237288,0.01694915254237288,0.0009416195856873823,0.01694915254237288,0.017890772128060263,0.011299435028248588,0.01694915254237288,0.01694915254237288,0.01694915254237288,0.01694915254237288,0.01694915254237288,0.017890772128060263,0.017890772128060263,0.01694915254237288,0.01694915254237288
