,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.01925152932709608,0.011694854264123786,0.013494062612450522,0.018891687657430732,0.019071608492263404,0.010255487585462396,0.017812162648434687,0.01943145016192875,0.015113350125944584,0.01943145016192875,0.01925152932709608,0.019071608492263404,0.017992083483267363,0.01925152932709608,0.019071608492263404,0.01925152932709608,0.017992083483267363,0.0,0.0061173083843109035,0.008996041741633681,0.00791651673263764,0.01925152932709608,0.01583303346527528,0.015293270960777258,0.017812162648434687,0.01925152932709608,0.015293270960777258,0.018172004318100034,0.015113350125944584,0.01943145016192875,0.017992083483267363,0.015113350125944584,0.01925152932709608,0.019071608492263404,0.017092479309103993,0.01943145016192875,0.013853904282115869,0.01853184598776538,0.017092479309103993,0.01925152932709608,0.01241453760345448,0.011694854264123786,0.015293270960777258,0.015113350125944584,0.018172004318100034,0.015653112630442605,0.019071608492263404,0.017632241813602016,0.018172004318100034,0.009715725080964376,0.01691255847427132,0.01925152932709608,0.008276358402302987,0.019071608492263404,0.015113350125944584,0.01925152932709608,0.012234616768621807,0.015293270960777258,0.013314141777617848,0.01835192515293271,0.01943145016192875,0.019071608492263404
Fz,0.01679790026246719,0.01758530183727034,0.01784776902887139,0.01706036745406824,0.01679790026246719,0.016010498687664042,0.01732283464566929,0.01627296587926509,0.01758530183727034,0.01679790026246719,0.01653543307086614,0.01679790026246719,0.01732283464566929,0.01679790026246719,0.01679790026246719,0.01679790026246719,0.01732283464566929,0.0,0.008923884514435695,0.006036745406824147,0.006036745406824147,0.016010498687664042,0.01758530183727034,0.01758530183727034,0.01732283464566929,0.01679790026246719,0.01758530183727034,0.01732283464566929,0.01758530183727034,0.01627296587926509,0.01732283464566929,0.01758530183727034,0.01679790026246719,0.015748031496062992,0.01732283464566929,0.01627296587926509,0.01758530183727034,0.01706036745406824,0.01732283464566929,0.01679790026246719,0.01811023622047244,0.01758530183727034,0.01758530183727034,0.01758530183727034,0.01706036745406824,0.01758530183727034,0.015748031496062992,0.01732283464566929,0.01732283464566929,0.015485564304461942,0.01732283464566929,0.016010498687664042,0.006299212598425197,0.01706036745406824,0.01758530183727034,0.01706036745406824,0.01811023622047244,0.01758530183727034,0.01784776902887139,0.01706036745406824,0.01653543307086614,0.01679790026246719
F3,0.017181332714186207,0.015788251683306245,0.017413512885999537,0.017413512885999537,0.017181332714186207,0.014162990480612956,0.017413512885999537,0.016716972370559555,0.017645693057812863,0.017181332714186207,0.01694915254237288,0.017181332714186207,0.017645693057812863,0.017181332714186207,0.017181332714186207,0.017181332714186207,0.017645693057812863,0.0,0.007894125841653122,0.006268864638959833,0.0055723241235198515,0.016484792198746226,0.017645693057812863,0.017645693057812863,0.017645693057812863,0.017181332714186207,0.017645693057812863,0.017645693057812863,0.017645693057812863,0.016716972370559555,0.017645693057812863,0.017645693057812863,0.017181332714186207,0.0162526120269329,0.017645693057812863,0.016716972370559555,0.017413512885999537,0.017413512885999537,0.017413512885999537,0.017181332714186207,0.016716972370559555,0.015788251683306245,0.017645693057812863,0.017645693057812863,0.017413512885999537,0.017645693057812863,0.0162526120269329,0.017413512885999537,0.017413512885999537,0.013466449965172975,0.017413512885999537,0.016484792198746226,0.005804504295333178,0.017413512885999537,0.017645693057812863,0.017413512885999537,0.016484792198746226,0.017645693057812863,0.017181332714186207,0.017413512885999537,0.01694915254237288,0.017181332714186207
F7,0.018798378179137487,0.012163656468853668,0.014006634721710284,0.018798378179137487,0.018798378179137487,0.010689273866568375,0.01806118687799484,0.018798378179137487,0.01566531514928124,0.018982676004423146,0.018798378179137487,0.018798378179137487,0.018245484703280503,0.018798378179137487,0.018798378179137487,0.018798378179137487,0.018245484703280503,0.0,0.006266126059712496,0.008477699963140435,0.007371913011426466,0.018614080353851824,0.016218208625138224,0.01566531514928124,0.01806118687799484,0.018798378179137487,0.01566531514928124,0.018429782528566162,0.01566531514928124,0.018798378179137487,0.018245484703280503,0.01566531514928124,0.018798378179137487,0.018429782528566162,0.017323995576852193,0.018798378179137487,0.014375230372281608,0.018429782528566162,0.017323995576852193,0.018798378179137487,0.012900847769996313,0.012163656468853668,0.01566531514928124,0.01566531514928124,0.018245484703280503,0.01603391079985256,0.018429782528566162,0.017876889052709177,0.018245484703280503,0.010136380390711389,0.01713969775156653,0.018614080353851824,0.007740508661997788,0.018798378179137487,0.01566531514928124,0.018982676004423146,0.012716549944710652,0.01566531514928124,0.013822336896424621,0.018429782528566162,0.018798378179137487,0.018798378179137487
FT9,0.01918158567774936,0.011874314943368651,0.01370113262696383,0.018816222141030327,0.018998903909389842,0.01041286079649251,0.017902813299232736,0.01918158567774936,0.015345268542199489,0.01936426744610888,0.01918158567774936,0.018998903909389842,0.018085495067592255,0.01918158567774936,0.018998903909389842,0.01918158567774936,0.018085495067592255,0.0,0.006211180124223602,0.00876872488125685,0.0076726342710997444,0.018998903909389842,0.015893313847278042,0.015345268542199489,0.017902813299232736,0.01918158567774936,0.015345268542199489,0.018268176835951774,0.015345268542199489,0.01918158567774936,0.018085495067592255,0.015345268542199489,0.01918158567774936,0.018816222141030327,0.017172086225794667,0.01918158567774936,0.014066496163682864,0.01845085860431129,0.017172086225794667,0.01918158567774936,0.012605042016806723,0.011874314943368651,0.015345268542199489,0.015345268542199489,0.018085495067592255,0.015710632078918523,0.018816222141030327,0.01772013153087322,0.018085495067592255,0.009864815491413957,0.01698940445743515,0.018998903909389842,0.00803799780781878,0.018998903909389842,0.015345268542199489,0.01918158567774936,0.012422360248447204,0.015345268542199489,0.01351845085860431,0.018268176835951774,0.01918158567774936,0.018998903909389842
FC5,0.016706443914081145,0.017899761336515514,0.017899761336515514,0.017004773269689737,0.016706443914081145,0.018198090692124105,0.017303102625298328,0.016109785202863963,0.017601431980906922,0.016706443914081145,0.016408114558472554,0.016706443914081145,0.017303102625298328,0.016706443914081145,0.016706443914081145,0.016706443914081145,0.017303102625298328,0.0,0.010739856801909307,0.004474940334128878,0.004474940334128878,0.01581145584725537,0.017601431980906922,0.017601431980906922,0.017303102625298328,0.016706443914081145,0.017601431980906922,0.017303102625298328,0.017601431980906922,0.016109785202863963,0.017303102625298328,0.017601431980906922,0.016706443914081145,0.015513126491646777,0.017303102625298328,0.016109785202863963,0.017601431980906922,0.017004773269689737,0.017303102625298328,0.016706443914081145,0.018198090692124105,0.017899761336515514,0.017601431980906922,0.017601431980906922,0.017004773269689737,0.017601431980906922,0.015513126491646777,0.017303102625298328,0.017303102625298328,0.018198090692124105,0.017303102625298328,0.01581145584725537,0.00477326968973747,0.017004773269689737,0.017601431980906922,0.017004773269689737,0.018198090692124105,0.017601431980906922,0.017899761336515514,0.017004773269689737,0.016408114558472554,0.016706443914081145
FC1,0.018543046357615896,0.012677388836329235,0.014380321665089877,0.018732261116367076,0.018543046357615896,0.011163670766319774,0.01816461684011353,0.01816461684011353,0.01608325449385052,0.018543046357615896,0.018353831598864712,0.018543046357615896,0.018353831598864712,0.018543046357615896,0.018543046357615896,0.018543046357615896,0.018353831598864712,0.0,0.006433301797540208,0.008136234626300852,0.0071901608325449385,0.017975402081362345,0.016461684011352885,0.01608325449385052,0.01816461684011353,0.018543046357615896,0.01608325449385052,0.018353831598864712,0.01608325449385052,0.01816461684011353,0.018353831598864712,0.01608325449385052,0.018543046357615896,0.017786187322611165,0.017596972563859982,0.01816461684011353,0.014758751182592242,0.018353831598864712,0.017596972563859982,0.018543046357615896,0.013434247871333965,0.012677388836329235,0.01608325449385052,0.01608325449385052,0.01816461684011353,0.016272469252601705,0.017786187322611165,0.017975402081362345,0.01816461684011353,0.010596026490066225,0.0174077578051088,0.017975402081362345,0.007568590350047304,0.018543046357615896,0.01608325449385052,0.018732261116367076,0.013245033112582781,0.01608325449385052,0.014191106906338695,0.018353831598864712,0.018353831598864712,0.018543046357615896
C3,0.019583183614804166,0.011318720804886813,0.013115343154868847,0.018684872439813153,0.019223859144807762,0.009881422924901186,0.01742723679482573,0.02012217031979878,0.014732303269852677,0.019942508084800574,0.019762845849802372,0.019223859144807762,0.01760689902982393,0.019583183614804166,0.019403521379805964,0.019583183614804166,0.01760689902982393,0.0,0.006108515989938915,0.009701760689902982,0.008623787279913761,0.019942508084800574,0.01545095220984549,0.01491196550485088,0.01742723679482573,0.019583183614804166,0.01491196550485088,0.017786561264822136,0.014732303269852677,0.02012217031979878,0.01760689902982393,0.014732303269852677,0.019583183614804166,0.02012217031979878,0.016708587854832913,0.02012217031979878,0.013474667624865252,0.018505210204814947,0.016708587854832913,0.019762845849802372,0.012037369744879626,0.011318720804886813,0.01491196550485088,0.014732303269852677,0.017966223499820338,0.015271289974847287,0.02012217031979878,0.017247574559827523,0.017966223499820338,0.009342436219906576,0.01652892561983471,0.019942508084800574,0.008983111749910169,0.019044196909809557,0.014732303269852677,0.019223859144807762,0.011857707509881422,0.01491196550485088,0.012935680919870643,0.01814588573481854,0.02012217031979878,0.019223859144807762
T7,0.01753274186734263,0.01436417405999155,0.016265314744402196,0.017743979721166033,0.01753274186734263,0.012674271229404309,0.017743979721166033,0.017110266159695818,0.01753274186734263,0.01753274186734263,0.017321504013519222,0.01753274186734263,0.017955217574989437,0.01753274186734263,0.01753274186734263,0.01753274186734263,0.017955217574989437,0.0,0.007182087029995775,0.00654837346852556,0.005703422053231939,0.01689902830587241,0.017955217574989437,0.01753274186734263,0.017955217574989437,0.01753274186734263,0.01753274186734263,0.017955217574989437,0.01753274186734263,0.017110266159695818,0.017955217574989437,0.01753274186734263,0.01753274186734263,0.016687790452049007,0.017955217574989437,0.017110266159695818,0.016265314744402196,0.017743979721166033,0.017743979721166033,0.01753274186734263,0.015209125475285171,0.01436417405999155,0.01753274186734263,0.01753274186734263,0.017743979721166033,0.017743979721166033,0.016687790452049007,0.017743979721166033,0.017743979721166033,0.012040557667934094,0.017743979721166033,0.01689902830587241,0.00612589776087875,0.017743979721166033,0.01753274186734263,0.017743979721166033,0.014997887621461765,0.01753274186734263,0.015842839036755388,0.017743979721166033,0.017321504013519222,0.01753274186734263
TP9,0.019351370722092816,0.011646658304963269,0.013438451890342233,0.018813832646479126,0.019172191363554917,0.010213223436660097,0.017738756495251747,0.01953055008063071,0.0150510661171833,0.01953055008063071,0.019351370722092816,0.01899301200501702,0.017917935853789643,0.019351370722092816,0.019172191363554917,0.019351370722092816,0.017917935853789643,0.0,0.006092098190288478,0.009138147285432718,0.00806307113420534,0.019351370722092816,0.015767783551334884,0.015230245475721197,0.017738756495251747,0.019351370722092816,0.015230245475721197,0.01809711521232754,0.0150510661171833,0.01953055008063071,0.017917935853789643,0.0150510661171833,0.019351370722092816,0.019351370722092816,0.017022039061100162,0.01953055008063071,0.013796810607418025,0.018455473929403332,0.017022039061100162,0.019351370722092816,0.012363375739114854,0.011646658304963269,0.015230245475721197,0.0150510661171833,0.01809711521232754,0.01558860419279699,0.019351370722092816,0.017559577136713852,0.01809711521232754,0.009675685361046408,0.016842859702562264,0.019351370722092816,0.008421429851281132,0.01899301200501702,0.0150510661171833,0.019172191363554917,0.012184196380576957,0.015230245475721197,0.013259272531804336,0.018276294570865437,0.01953055008063071,0.01899301200501702
