timestamp,bankssts-lh,bankssts-rh,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,cuneus-lh,cuneus-rh,entorhinal-lh,entorhinal-rh,frontalpole-lh,frontalpole-rh,fusiform-lh,fusiform-rh,inferiorparietal-lh,inferiorparietal-rh,inferiortemporal-lh,inferiortemporal-rh,insula-lh,insula-rh,isthmuscingulate-lh,isthmuscingulate-rh,lateraloccipital-lh,lateraloccipital-rh,lateralorbitofrontal-lh,lateralorbitofrontal-rh,lingual-lh,lingual-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,middletemporal-lh,middletemporal-rh,paracentral-lh,paracentral-rh,parahippocampal-lh,parahippocampal-rh,parsopercularis-lh,parsopercularis-rh,parsorbitalis-lh,parsorbitalis-rh,parstriangularis-lh,parstriangularis-rh,pericalcarine-lh,pericalcarine-rh,postcentral-lh,postcentral-rh,posteriorcingulate-lh,posteriorcingulate-rh,precentral-lh,precentral-rh,precuneus-lh,precuneus-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorfrontal-lh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh,supramarginal-rh,temporalpole-lh,temporalpole-rh,transversetemporal-lh,transversetemporal-rh
0,0.00094622,0.0044923,0.00273606,-0.00347839,-0.00547688,0.00425631,-0.000698808,-0.00204131,-0.00688168,-0.000272248,-0.0141601,-0.0120901,-0.0255422,0.00321769,0.00206024,0.00374055,-0.00433452,-0.00257965,-0.0148952,-0.00305022,-0.0122252,-0.0264133,0.00838761,-0.00306067,-0.0122206,-0.00470576,-0.0148851,-0.00923864,-0.00898943,-0.00557751,-0.00215489,0.000230016,-7.62426e-05,-0.0052539,-0.0112199,-0.0191528,-0.0022171,-0.000275501,-0.00197243,-0.000707981,0.000442905,-0.000219698,-0.0130835,-0.0194437,-2.31922e-05,0.00305315,0.001756,-0.0100779,0.00268548,0.00128546,-0.0108196,-0.00743386,-0.0142901,-0.0110526,0.00155549,-0.00146142,0.00382804,-0.000780529,-0.00357259,-0.00495627,-0.00148981,-0.000615143,-0.00251204,-0.000104523,-0.0017763,-0.0157391,0.00399234,0.00075815
0.000999984,0.000579902,0.00472641,0.00258689,-0.0033206,-0.00526723,0.00412493,-0.000453961,-0.00201923,-0.00659003,-0.000331048,-0.0133543,-0.0115104,-0.0248581,0.00331881,0.00209422,0.00362394,-0.00394425,-0.00268968,-0.0142616,-0.00277734,-0.0120171,-0.0260451,0.00840623,-0.0031068,-0.0118535,-0.00443773,-0.0143447,-0.00879015,-0.00868622,-0.00543004,-0.0024362,0.000121844,-0.000172138,-0.0049167,-0.0104977,-0.0187673,-0.00233334,-0.000103546,-0.00176286,-0.000461519,0.000466378,-0.000245157,-0.0128911,-0.0195141,1.87018e-05,0.00307731,0.00200955,-0.00958645,0.00272552,0.00122366,-0.0106932,-0.00734109,-0.0136159,-0.0103777,0.00213855,-0.00142002,0.00380582,-0.000829026,-0.00351694,-0.00487977,-0.00151235,-0.000580302,-0.0024278,-0.000575342,-0.00150613,-0.0154776,0.00421304,0.000740937
0.00199997,0.000208843,0.00495811,0.00243313,-0.0031592,-0.00504756,0.00398922,-0.00020626,-0.00199635,-0.00628769,-0.000390707,-0.0125333,-0.0109185,-0.0241452,0.00341692,0.00212703,0.00350383,-0.00354423,-0.00279903,-0.0136118,-0.0025005,-0.0117986,-0.0256572,0.00841804,-0.00315278,-0.0114752,-0.00416425,-0.0137841,-0.00833148,-0.0083748,-0.00527779,-0.00271982,1.1243e-05,-0.000268822,-0.00457368,-0.00975769,-0.0183653,-0.00245003,6.92186e-05,-0.00154894,-0.000213934,0.000489332,-0.000270174,-0.0126893,-0.0195737,6.11144e-05,0.00309934,0.00226089,-0.00908376,0.00276319,0.00116021,-0.0105601,-0.00724285,-0.0129272,-0.0096902,0.00272567,-0.00137717,0.00377904,-0.000877157,-0.00345854,-0.00480023,-0.00153308,-0.000544656,-0.00234105,-0.00104791,-0.00122691,-0.0152049,0.00443119,0.000723329
0.00299995,-0.000166401,0.00518707,0.00227492,-0.00299443,-0.00481789,0.00384944,4.39823e-05,-0.00197284,-0.00597518,-0.000451189,-0.0116982,-0.0103155,-0.0234048,0.00351186,0.00215864,0.00338041,-0.0031351,-0.00290751,-0.0129469,-0.0022201,-0.01157,-0.0252507,0.00842303,-0.00319855,-0.0110863,-0.00388575,-0.0132046,-0.00786332,-0.00805563,-0.00512102,-0.00300545,-0.000101683,-0.000366196,-0.00422534,-0.00900089,-0.0179474,-0.00256707,0.000242554,-0.00133089,3.44042e-05,0.000511828,-0.000294719,-0.0124785,-0.0196225,0.000103984,0.00311921,0.00250958,-0.00857054,0.00279842,0.00109524,-0.0104206,-0.00713933,-0.0122249,-0.00899097,0.00331619,-0.00133295,0.00374766,-0.000924839,-0.00339739,-0.00471786,-0.001552,-0.000508249,-0.00225194,-0.00152159,-0.000939303,-0.0149214,0.00464663,0.000705427
0.00399993,-0.000545263,0.005413,0.00211239,-0.00282653,-0.00457828,0.0037058,0.000296448,-0.00194884,-0.00565305,-0.000512452,-0.0108504,-0.00970237,-0.0226384,0.00360347,0.00218902,0.00325386,-0.00271749,-0.00301493,-0.0122677,-0.00193656,-0.0113318,-0.0248264,0.00842121,-0.00324403,-0.0106872,-0.00360264,-0.0126071,-0.0073864,-0.00772918,-0.00496001,-0.00329282,-0.000216826,-0.000464158,-0.00387217,-0.00822839,-0.0175145,-0.00268436,0.000416221,-0.00110894,0.000283127,0.000533929,-0.000318767,-0.0122587,-0.0196607,0.000147246,0.00313692,0.00275518,-0.00804751,0.00283117,0.00102883,-0.0102749,-0.00703076,-0.0115099,-0.00828096,0.00390944,-0.00128749,0.00371167,-0.000971988,-0.00333348,-0.00463286,-0.00156914,-0.00047113,-0.0021606,-0.00199579,-0.000643968,-0.0146271,0.00485921,0.00068733
0.00499992,-0.000927165,0.00563557,0.0019457,-0.00265574,-0.00432879,0.00355857,0.000550812,-0.00192451,-0.00532186,-0.000574455,-0.00999106,-0.00908022,-0.0218473,0.00369161,0.00221813,0.0031244,-0.00229206,-0.00312112,-0.0115755,-0.00165028,-0.0110844,-0.0243854,0.00841258,-0.00328916,-0.0102783,-0.00331537,-0.0119928,-0.00690146,-0.00739594,-0.00479502,-0.00358163,-0.000334072,-0.000562605,-0.00351468,-0.00744128,-0.0170672,-0.00280179,0.00058998,-0.00088331,0.000531867,0.000555699,-0.000342291,-0.0120303,-0.0196881,0.000190837,0.00315244,0.00299725,-0.00751542,0.0028614,0.000961108,-0.0101234,-0.00691735,-0.0107835,-0.0075611,0.00450475,-0.00124087,0.00367106,-0.00101852,-0.00326684,-0.00454544,-0.0015845,-0.000433349,-0.0020672,-0.00246986,-0.000341607,-0.0143223,0.0050688,0.000669136
0.0059999,-0.00131152,0.00585447,0.001775,-0.00248232,-0.00406953,0.00340799,0.000806747,-0.00189998,-0.00498219,-0.000637155,-0.00912152,-0.00845013,-0.021033,0.00377613,0.00224593,0.00299222,-0.00185951,-0.00322589,-0.0108712,-0.00136169,-0.0108282,-0.0239288,0.00839716,-0.00333385,-0.00986024,-0.00302436,-0.0113629,-0.00640924,-0.00705638,-0.00462636,-0.00387157,-0.0004533,-0.000661434,-0.00315339,-0.00664069,-0.0166063,-0.00291927,0.000763588,-0.000654258,0.000780256,0.000577206,-0.000365267,-0.0117936,-0.0197049,0.000234691,0.00316574,0.00323537,-0.006975,0.00288906,0.00089217,-0.00996615,-0.00679932,-0.0100466,-0.00683233,0.00510142,-0.00119321,0.00362582,-0.00106436,-0.00319747,-0.00445581,-0.00159813,-0.000394956,-0.00197187,-0.00294319,-3.29449e-05,-0.0140072,0.00527525,0.000650945
0.00699988,-0.00169774,0.0060694,0.00160044,-0.00230651,-0.00380058,0.00325431,0.00106392,-0.00187542,-0.00463465,-0.000700504,-0.00824307,-0.00781319,-0.0201969,0.0038569,0.0022724,0.00285753,-0.00142053,-0.00332905,-0.0101559,-0.00107121,-0.0105637,-0.0234575,0.00837497,-0.00337802,-0.0094334,-0.00273005,-0.0107186,-0.00591049,-0.00671101,-0.00445428,-0.00416235,-0.000574387,-0.000760539,-0.0027888,-0.00582776,-0.0161327,-0.00303669,0.000936802,-0.000422032,0.00102793,0.000598519,-0.000387673,-0.0115488,-0.0197112,0.00027874,0.00317681,0.00346911,-0.00642701,0.00291412,0.000822131,-0.00980354,-0.00667689,-0.00930034,-0.00609561,0.00569873,-0.0011446,0.00357595,-0.00110942,-0.00312536,-0.00436418,-0.00161003,-0.000356003,-0.00187478,-0.00341515,0.000281273,-0.0136818,0.00547843,0.000632854
0.00799987,-0.00208522,0.00628004,0.00142221,-0.00212856,-0.00352208,0.00309779,0.00132199,-0.00185096,-0.00427986,-0.000764454,-0.00735703,-0.00717047,-0.0193407,0.00393378,0.0022975,0.00272055,-0.000975833,-0.0034304,-0.00943085,-0.000779255,-0.0102912,-0.0229727,0.00834602,-0.0034216,-0.00899831,-0.00243291,-0.0100609,-0.00540597,-0.00636031,-0.00427909,-0.00445366,-0.000697201,-0.000859813,-0.00242143,-0.00500365,-0.0156471,-0.00315392,0.00110938,-0.00018689,0.00127453,0.000619707,-0.00040949,-0.0112961,-0.0197069,0.000322917,0.00318564,0.00369807,-0.00587223,0.00293654,0.000751103,-0.00963576,-0.00655028,-0.00854575,-0.00535191,0.00629599,-0.00109517,0.00352146,-0.00115362,-0.00305055,-0.00427074,-0.00162025,-0.000316543,-0.00177609,-0.0038851,0.000600275,-0.0133464,0.00567822,0.000614961
0.00899985,-0.00247335,0.00648609,0.00124046,-0.00194874,-0.00323416,0.0029387,0.00158062,-0.00182676,-0.00391845,-0.000828954,-0.00646469,-0.0065231,-0.0184658,0.00400664,0.00232119,0.00258147,-0.000526154,-0.00352975,-0.00869703,-0.000486262,-0.0100113,-0.0224754,0.00831035,-0.00346449,-0.00855549,-0.00213337,-0.0093913,-0.00489647,-0.00600479,-0.00410107,-0.00474519,-0.000821608,-0.000959148,-0.0020518,-0.00416957,-0.0151504,-0.00327086,0.00128108,5.09039e-05,0.00151969,0.000640842,-0.000430699,-0.0110358,-0.0196921,0.000367152,0.0031922,0.00392182,-0.00531141,0.00295628,0.000679201,-0.00946308,-0.00641972,-0.00778393,-0.0046022,0.00689246,-0.00104501,0.00346237,-0.00119689,-0.00297303,-0.0041757,-0.00162882,-0.000276631,-0.00167594,-0.00435241,0.000923273,-0.0130012,0.0058745,0.000597361
