,caudalmiddlefrontal-rh,parstriangularis-rh,postcentral-lh,postcentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorparietal-rh,superiortemporal-rh
caudalmiddlefrontal-rh,0.41304347826086957,0.2717391304347826,0.0,0.2717391304347826,0.0,0.0,0.0,0.043478260869565216
parstriangularis-rh,0.3225806451612903,0.3870967741935484,0.0,0.25806451612903225,0.0,0.0,0.0,0.03225806451612903
postcentral-lh,0.0,0.0,0.3684210526315789,0.0,0.0,0.13157894736842105,0.34210526315789475,0.15789473684210525
postcentral-rh,0.30864197530864196,0.25925925925925924,0.0,0.38271604938271603,0.0,0.0,0.0,0.04938271604938271
rostralmiddlefrontal-lh,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
rostralmiddlefrontal-rh,0.0,0.0,0.16393442622950818,0.0,0.0,0.4426229508196721,0.2786885245901639,0.11475409836065574
superiorparietal-rh,0.0,0.0,0.2736842105263158,0.0,0.0,0.18947368421052632,0.4,0.1368421052631579
superiortemporal-rh,0.029850746268656716,0.014925373134328358,0.1791044776119403,0.029850746268656716,0.0,0.08955223880597014,0.22388059701492538,0.43283582089552236
