,caudalmiddlefrontal-rh,parsopercularis-lh,parstriangularis-rh,postcentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorparietal-rh,superiortemporal-rh
caudalmiddlefrontal-rh,0.3488372093023256,0.18604651162790697,0.1937984496124031,0.2558139534883721,0.0,0.0,0.0,0.015503875968992248
parsopercularis-lh,0.25609756097560976,0.34146341463414637,0.15853658536585366,0.24390243902439024,0.0,0.0,0.0,0.0
parstriangularis-rh,0.25384615384615383,0.13846153846153847,0.3769230769230769,0.23076923076923078,0.0,0.0,0.0,0.0
postcentral-rh,0.2689075630252101,0.19327731092436976,0.20168067226890757,0.33613445378151263,0.0,0.0,0.0,0.0
rostralmiddlefrontal-lh,0.0,0.0,0.0,0.0,0.5833333333333334,0.11666666666666667,0.18333333333333332,0.11666666666666667
rostralmiddlefrontal-rh,0.0,0.0,0.0,0.0,0.125,0.4875,0.35,0.0375
superiorparietal-rh,0.0,0.0,0.0,0.0,0.17567567567567569,0.33783783783783783,0.44594594594594594,0.04054054054054054
superiortemporal-rh,0.0,0.0,0.0,0.0,0.19642857142857142,0.08928571428571429,0.08928571428571429,0.625
