,caudalmiddlefrontal-rh,parsopercularis-lh,parstriangularis-rh,postcentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorparietal-rh,superiortemporal-rh
caudalmiddlefrontal-rh,0.32142857142857145,0.21428571428571427,0.17857142857142858,0.21428571428571427,0.0,0.0,0.0,0.07142857142857142
parsopercularis-lh,0.2916666666666667,0.25,0.20833333333333334,0.25,0.0,0.0,0.0,0.0
parstriangularis-rh,0.2413793103448276,0.2413793103448276,0.27586206896551724,0.2413793103448276,0.0,0.0,0.0,0.0
postcentral-rh,0.2916666666666667,0.25,0.20833333333333334,0.25,0.0,0.0,0.0,0.0
rostralmiddlefrontal-lh,0.0,0.0,0.0,0.0,0.40625,0.125,0.25,0.21875
rostralmiddlefrontal-rh,0.0,0.0,0.0,0.0,0.29411764705882354,0.23529411764705882,0.29411764705882354,0.17647058823529413
superiorparietal-rh,0.0,0.0,0.0,0.0,0.34782608695652173,0.17391304347826086,0.34782608695652173,0.13043478260869565
superiortemporal-rh,0.0,0.0,0.0,0.0,0.3333333333333333,0.15151515151515152,0.15151515151515152,0.36363636363636365
