,Fp1,F7,FT9,FC5,TP9,P7,AF7,AF8
Fp1,0.5522388059701493,0.07462686567164178,0.0,0.0,0.0,0.0,0.0,0.373134328358209
F7,0.35714285714285715,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.35714285714285715
FT9,0.0,0.0,0.6666666666666666,0.2564102564102564,0.07692307692307693,0.0,0.0,0.0
FC5,0.0,0.0,0.4782608695652174,0.391304347826087,0.13043478260869565,0.0,0.0,0.0
TP9,0.0,0.0,0.36363636363636365,0.36363636363636365,0.2727272727272727,0.0,0.0,0.0
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.4727272727272727,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.43636363636363634
