,Fp1,CP5,F8,AF7,AFz,FT7,AF8,AF4
Fp1,0.23880597014925373,0.0,0.18407960199004975,0.03482587064676617,0.13930348258706468,0.0,0.23880597014925373,0.16417910447761194
CP5,0.0,0.5571428571428572,0.0,0.0,0.0,0.44285714285714284,0.0,0.0
F8,0.20786516853932585,0.0,0.20224719101123595,0.03932584269662921,0.15730337078651685,0.0,0.20786516853932585,0.1853932584269663
AF7,0.17073170731707318,0.0,0.17073170731707318,0.14634146341463414,0.17073170731707318,0.0,0.17073170731707318,0.17073170731707318
AFz,0.19594594594594594,0.0,0.19594594594594594,0.0472972972972973,0.17567567567567569,0.0,0.19594594594594594,0.1891891891891892
FT7,0.0,0.5245901639344263,0.0,0.0,0.0,0.47540983606557374,0.0,0.0
AF8,0.23880597014925373,0.0,0.18407960199004975,0.03482587064676617,0.13930348258706468,0.0,0.23880597014925373,0.16417910447761194
AF4,0.20359281437125748,0.0,0.20359281437125748,0.041916167664670656,0.16167664670658682,0.0,0.20359281437125748,0.18562874251497005
