,Fp1,CP5,F8,AF7,AFz,FT7,AF8,AF4
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP5,0.0,0.36363636363636365,0.18181818181818182,0.0,0.0,0.45454545454545453,0.0,0.0
F8,0.0,0.375,0.25,0.0,0.0,0.375,0.0,0.0
AF7,0.0,0.0,0.0,0.4,0.0,0.0,0.6,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT7,0.0,0.2,0.1,0.0,0.0,0.7,0.0,0.0
AF8,0.0,0.0,0.0,0.375,0.0,0.0,0.625,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
