,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.16863458070454265,0.04241516966067864,0.04241516966067864,0.0,0.0,0.036926147704590816,0.064343163538874,0.040214477211796246,0.0,0.04241516966067864,0.0,0.0,0.0,0.00499001996007984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013404825737265416,0.0,0.0013404825737265416,0.0074850299401197605,0.0,0.10675833319955264,0.025449101796407185,0.000499001996007984,0.03485254691689008,0.0,0.0,0.0,0.0,0.0,0.0,0.04241516966067864,0.0,0.0,0.04691689008042895,0.05361930294906166,0.0,0.10675833319955264,0.0,0.010479041916167664,0.000499001996007984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11923338309975223,0.0,0.0,0.0
Fz,0.042490118577075096,0.4144385026737968,0.042490118577075096,0.0,0.0,0.036561264822134384,0.0,0.0,0.03606719367588933,0.042490118577075096,0.0,0.0,0.0,0.004940711462450593,0.0,0.0,0.0,0.0,0.0,0.0,0.0004940711462450593,0.0,0.0,0.0,0.0,0.0,0.020750988142292492,0.18388165542897003,0.0,0.042490118577075096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042490118577075096,0.0,0.0,0.0,0.0,0.0,0.042490118577075096,0.0,0.0,0.0004940711462450593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004940711462450593,0.0,0.042490118577075096,0.0,0.0,0.0
F3,0.03930530164533821,0.03976234003656307,0.2189579524680073,0.0,0.0,0.033820840950639856,0.0,0.0,0.0,0.058957952468007314,0.006363636363636364,0.07909090909090909,0.0,0.004570383912248629,0.0,0.0,0.0009090909090909091,0.0,0.0,0.0,0.02010968921389397,0.0,0.0,0.024545454545454544,0.03636363636363636,0.0,0.03,0.006855575868372943,0.0,0.04113345521023766,0.0,0.0,0.0018181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.058957952468007314,0.0,0.0,0.0,0.043741066976898786,0.0,0.058957952468007314,0.13454545454545455,0.0,0.0004570383912248629,0.0,0.0,0.0,0.0018181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.058957952468007314,0.0,0.0,0.0
F7,0.0,0.0,0.0,0.390171711371777,0.0,0.0,0.0,0.0017123287671232876,0.0,0.0,0.0,0.0,0.0,0.08283433133732535,0.0,0.0,0.0,0.0,0.11477045908183632,0.022954091816367265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02694610778443114,0.0,0.0,0.033932135728542916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20376712328767124,0.08782435129740519,0.0,0.0,0.0,0.0,0.017123287671232876,0.0,0.0,0.0,0.0,0.0,0.0,0.017964071856287425,0.0
FT9,0.0,0.0,0.0,0.0,0.06365313653136531,0.0,0.0,0.0,0.0,0.0,0.02952029520295203,0.0,0.0,0.0,0.03413284132841329,0.03782287822878229,0.0,0.0,0.025830258302583026,0.0,0.0,0.0,0.0,0.0,0.0,0.04658671586715867,0.0,0.0,0.02859778597785978,0.0,0.0,0.0,0.0,0.0,0.05304428044280443,0.059501845018450183,0.0,0.04289667896678967,0.021217712177121772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006457564575645757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0507380073800738,0.0,0.0
FC5,0.04511742892459827,0.04511742892459827,0.04511742892459827,0.0,0.0,0.569221260815822,0.0,0.0,0.005562422744128554,0.04511742892459827,0.0,0.0,0.0,0.006180469715698393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024103831891223733,0.024103831891223733,0.0,0.0,0.0,0.0,0.009270704573547589,0.0,0.04511742892459827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04511742892459827,0.0,0.0,0.0,0.0,0.0,0.04511742892459827,0.0,0.0,0.0006180469715698393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04511742892459827,0.0,0.0,0.0
FC1,0.03592375366568915,0.0,0.0,0.000925925925925926,0.0,0.0,0.29033615727164114,0.021994134897360705,0.0,0.0,0.000925925925925926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03519061583577713,0.012037037037037037,0.0,0.0,0.0007331378299120235,0.0,0.10999239708917129,0.01686217008797654,0.0,0.039589442815249266,0.0,0.0,0.01906158357771261,0.0,0.0,0.0,0.0,0.0,0.0,0.050586510263929615,0.0,0.01686217008797654,0.13491908330618008,0.03117736504833279,0.0,0.039589442815249266,0.03148148148148148,0.0,0.000925925925925926,0.000925925925925926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039589442815249266,0.0,0.0,0.07037037037037037
C3,0.020223152022315203,0.0,0.0,0.0,0.000697350069735007,0.0,0.020223152022315203,0.35269428736896213,0.0,0.0,0.0,0.0,0.08320373250388803,0.0,0.000697350069735007,0.000697350069735007,0.0,0.0,0.000697350069735007,0.0,0.03421461897356143,0.0,0.0,0.0,0.000697350069735007,0.000697350069735007,0.000697350069735007,0.0,0.0,0.020223152022315203,0.0,0.0,0.01813110181311018,0.0,0.000697350069735007,0.000697350069735007,0.0,0.000697350069735007,0.000697350069735007,0.03654743390357698,0.012441679626749611,0.0,0.02510460251046025,0.1321982686630617,0.0,0.02722159681236186,0.0,0.013249651324965132,0.0,0.000697350069735007,0.0,0.0,0.009762900976290097,0.0,0.0,0.07740585774058577,0.0,0.0,0.0,0.020223152022315203,0.000697350069735007,0.0,0.08786610878661087
T7,0.0,0.046182266009852216,0.0,0.0,0.0,0.0049261083743842365,0.0,0.0,0.15024630541871922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006157635467980296,0.0,0.0,0.0,0.0,0.0049261083743842365,0.0049261083743842365,0.0,0.0006157635467980296,0.0,0.010467980295566502,0.024630541871921183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006157635467980296,0.0,0.04064039408866995,0.0,0.0,0.050492610837438424,0.04064039408866995,0.003694581280788177,0.0,0.0,0.0,0.0,0.0,0.0006157635467980296,0.027093596059113302,0.0,0.0,0.0,0.046182266009852216,0.0,0.0006157635467980296,0.04187192118226601,0.0,0.0,0.0,0.0,0.0
TP9,0.03383162863886703,0.034225019669551535,0.05114083398898505,0.0,0.0,0.029110936270653028,0.0,0.0,0.0,0.1022816679779701,0.0,0.0,0.0,0.003933910306845004,0.0,0.0,0.0,0.0,0.0,0.0,0.020849724626278522,0.0,0.0,0.0,0.0,0.0,0.0,0.005900865460267506,0.0,0.03540519276160504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05428796223446106,0.0,0.0,0.0,0.02006294256490952,0.0,0.05428796223446106,0.0,0.0,0.0003933910306845004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05428796223446106,0.0,0.0,0.0
