,Fp1,Fp2,AF7,AF3,AFz,F5,AF8,AF4
Fp1,0.2558139534883721,0.2558139534883721,0.13953488372093023,0.0,0.21705426356589147,0.0,0.13178294573643412,0.0
Fp2,0.2558139534883721,0.2558139534883721,0.13953488372093023,0.0,0.21705426356589147,0.0,0.13178294573643412,0.0
AF7,0.20652173913043478,0.20652173913043478,0.1956521739130435,0.0,0.20652173913043478,0.0,0.18478260869565216,0.0
AF3,0.0,0.0,0.0,0.36046511627906974,0.0,0.3023255813953488,0.0,0.3372093023255814
AFz,0.2396694214876033,0.2396694214876033,0.1487603305785124,0.0,0.23140495867768596,0.0,0.14049586776859505,0.0
F5,0.0,0.0,0.0,0.33620689655172414,0.0,0.33189655172413796,0.0,0.33189655172413796
AF8,0.20224719101123595,0.20224719101123595,0.20224719101123595,0.0,0.20224719101123595,0.0,0.19101123595505617,0.0
AF4,0.0,0.0,0.0,0.35080645161290325,0.0,0.3024193548387097,0.0,0.3467741935483871
