,Fp1,Fp2,AF7,AF3,AFz,F5,AF8,AF4
Fp1,0.3037974683544304,0.25316455696202533,0.0,0.0,0.12658227848101267,0.0,0.31645569620253167,0.0
Fp2,0.2916666666666667,0.2777777777777778,0.0,0.0,0.1388888888888889,0.0,0.2916666666666667,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.2558139534883721,0.2558139534883721,0.0,0.0,0.23255813953488372,0.0,0.2558139534883721,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.24242424242424243,0.20202020202020202,0.0,0.0,0.10101010101010101,0.0,0.45454545454545453,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
