,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,postcentral-lh,postcentral-rh,precentral-rh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh
caudalmiddlefrontal-lh,0.11290322580645161,0.12903225806451613,0.11290322580645161,0.12903225806451613,0.12903225806451613,0.12903225806451613,0.12903225806451613,0.12903225806451613
caudalmiddlefrontal-rh,0.0761904761904762,0.14285714285714285,0.08571428571428572,0.14285714285714285,0.12380952380952381,0.13333333333333333,0.1523809523809524,0.14285714285714285
postcentral-lh,0.07462686567164178,0.13432835820895522,0.11940298507462686,0.13432835820895522,0.13432835820895522,0.13432835820895522,0.13432835820895522,0.13432835820895522
postcentral-rh,0.07272727272727272,0.14545454545454545,0.08181818181818182,0.14545454545454545,0.11818181818181818,0.13636363636363635,0.15454545454545454,0.14545454545454545
precentral-rh,0.0851063829787234,0.13829787234042554,0.09574468085106383,0.13829787234042554,0.1276595744680851,0.13829787234042554,0.13829787234042554,0.13829787234042554
superiorfrontal-rh,0.07692307692307693,0.14423076923076922,0.08653846153846154,0.14423076923076922,0.125,0.1346153846153846,0.14423076923076922,0.14423076923076922
superiorparietal-lh,0.07079646017699115,0.1415929203539823,0.07964601769911504,0.1504424778761062,0.11504424778761062,0.13274336283185842,0.1592920353982301,0.1504424778761062
superiorparietal-rh,0.07272727272727272,0.14545454545454545,0.08181818181818182,0.14545454545454545,0.11818181818181818,0.13636363636363635,0.15454545454545454,0.14545454545454545
