,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,inferiorparietal-rh,postcentral-lh,postcentral-rh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh
caudalmiddlefrontal-lh,0.23423423423423423,0.09009009009009009,0.06306306306306306,0.18018018018018017,0.04504504504504504,0.13513513513513514,0.18018018018018017,0.07207207207207207
caudalmiddlefrontal-rh,0.045,0.24,0.115,0.18,0.085,0.115,0.14,0.08
inferiorparietal-rh,0.025925925925925925,0.07777777777777778,0.24444444444444444,0.06296296296296296,0.13703703703703704,0.12222222222222222,0.15925925925925927,0.17037037037037037
postcentral-lh,0.08846153846153847,0.15,0.06538461538461539,0.31153846153846154,0.06538461538461539,0.10384615384615385,0.14615384615384616,0.06923076923076923
postcentral-rh,0.022026431718061675,0.07488986784140969,0.15859030837004406,0.07488986784140969,0.19823788546255505,0.14537444933920704,0.15859030837004406,0.16740088105726872
superiorfrontal-rh,0.064,0.092,0.132,0.104,0.124,0.172,0.184,0.128
superiorparietal-lh,0.06711409395973154,0.09060402684563758,0.14093959731543623,0.11409395973154363,0.11409395973154363,0.14429530201342283,0.19463087248322147,0.1342281879194631
superiorparietal-rh,0.036585365853658534,0.06097560975609756,0.18699186991869918,0.06097560975609756,0.15853658536585366,0.12601626016260162,0.16666666666666666,0.2032520325203252
