,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,postcentral-lh,postcentral-rh,precentral-rh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh
caudalmiddlefrontal-lh,0.136,0.112,0.104,0.128,0.128,0.12,0.128,0.144
caudalmiddlefrontal-rh,0.12962962962962962,0.12037037037037036,0.1111111111111111,0.12962962962962962,0.12962962962962962,0.12037037037037036,0.12962962962962962,0.12962962962962962
postcentral-lh,0.1262135922330097,0.1262135922330097,0.11650485436893204,0.1262135922330097,0.1262135922330097,0.1262135922330097,0.1262135922330097,0.1262135922330097
postcentral-rh,0.13709677419354838,0.11290322580645161,0.10483870967741936,0.12903225806451613,0.12903225806451613,0.12096774193548387,0.12903225806451613,0.13709677419354838
precentral-rh,0.13709677419354838,0.11290322580645161,0.10483870967741936,0.12903225806451613,0.12903225806451613,0.12096774193548387,0.12903225806451613,0.13709677419354838
superiorfrontal-rh,0.13114754098360656,0.11475409836065574,0.10655737704918032,0.13114754098360656,0.13114754098360656,0.12295081967213115,0.13114754098360656,0.13114754098360656
superiorparietal-lh,0.13559322033898305,0.11864406779661017,0.11016949152542373,0.1271186440677966,0.1271186440677966,0.11864406779661017,0.1271186440677966,0.13559322033898305
superiorparietal-rh,0.13846153846153847,0.1076923076923077,0.1,0.13076923076923078,0.13076923076923078,0.12307692307692308,0.12307692307692308,0.14615384615384616
