,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,parstriangularis-rh,postcentral-lh,postcentral-rh,superiorfrontal-lh,superiorparietal-lh,superiorparietal-rh
caudalmiddlefrontal-lh,0.2727272727272727,0.12121212121212122,0.0,0.09090909090909091,0.1414141414141414,0.10101010101010101,0.13131313131313133,0.1414141414141414
caudalmiddlefrontal-rh,0.11458333333333333,0.3125,0.0,0.09375,0.15625,0.08333333333333333,0.11458333333333333,0.125
parstriangularis-rh,0.0,0.0,0.8387096774193549,0.16129032258064516,0.0,0.0,0.0,0.0
postcentral-lh,0.11458333333333333,0.10416666666666667,0.10416666666666667,0.25,0.125,0.08333333333333333,0.10416666666666667,0.11458333333333333
postcentral-rh,0.1326530612244898,0.14285714285714285,0.0,0.09183673469387756,0.20408163265306123,0.11224489795918367,0.1326530612244898,0.1836734693877551
superiorfrontal-lh,0.13953488372093023,0.11627906976744186,0.0,0.10465116279069768,0.16279069767441862,0.19767441860465115,0.12790697674418605,0.1511627906976744
superiorparietal-lh,0.12121212121212122,0.13131313131313133,0.0,0.09090909090909091,0.1717171717171717,0.1111111111111111,0.2222222222222222,0.15151515151515152
superiorparietal-rh,0.1326530612244898,0.1326530612244898,0.0,0.09183673469387756,0.19387755102040816,0.11224489795918367,0.1326530612244898,0.20408163265306123
