,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,inferiorparietal-rh,postcentral-lh,postcentral-rh,rostralmiddlefrontal-lh,superiorparietal-lh,superiorparietal-rh
caudalmiddlefrontal-lh,0.27607361963190186,0.147239263803681,0.0736196319018405,0.049079754601226995,0.10429447852760736,0.1656441717791411,0.09815950920245399,0.08588957055214724
caudalmiddlefrontal-rh,0.11061946902654868,0.22566371681415928,0.11061946902654868,0.03982300884955752,0.1504424778761062,0.09292035398230089,0.14601769911504425,0.12389380530973451
inferiorparietal-rh,0.06832298136645963,0.14285714285714285,0.2111801242236025,0.018633540372670808,0.18012422360248448,0.08074534161490683,0.12422360248447205,0.17391304347826086
postcentral-lh,0.11363636363636363,0.1590909090909091,0.06818181818181818,0.1590909090909091,0.1590909090909091,0.056818181818181816,0.1590909090909091,0.125
postcentral-rh,0.08071748878923767,0.14349775784753363,0.14349775784753363,0.04484304932735426,0.18834080717488788,0.08520179372197309,0.14798206278026907,0.16591928251121077
rostralmiddlefrontal-lh,0.15343915343915343,0.13227513227513227,0.08465608465608465,0.026455026455026454,0.10052910052910052,0.328042328042328,0.09523809523809523,0.07936507936507936
superiorparietal-lh,0.095,0.16,0.115,0.05,0.175,0.095,0.165,0.145
superiorparietal-rh,0.08040201005025126,0.1306532663316583,0.15577889447236182,0.04020100502512563,0.19095477386934673,0.07035175879396985,0.1507537688442211,0.18090452261306533
