,Fz,TP9,F4,AF7,AFz,F6,AF8,F2
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.4069767441860465,0.23255813953488372,0.0,0.0,0.0,0.36046511627906974,0.0
F4,0.0,0.35,0.31666666666666665,0.0,0.0,0.0,0.3333333333333333,0.0
AF7,0.0,0.0,0.0,0.5241935483870968,0.0,0.47580645161290325,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.0,0.0,0.0,0.5042735042735043,0.0,0.49572649572649574,0.0,0.0
AF8,0.0,0.3953488372093023,0.23255813953488372,0.0,0.0,0.0,0.37209302325581395,0.0
F2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
