,Fz,TP9,F4,AF7,AFz,F6,AF8,F2
Fz,0.39416058394160586,0.25547445255474455,0.35036496350364965,0.0,0.0,0.0,0.0,0.0
TP9,0.33653846153846156,0.3269230769230769,0.33653846153846156,0.0,0.0,0.0,0.0,0.0
F4,0.36923076923076925,0.2692307692307692,0.36153846153846153,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
