,Fp1,TP9,TP10,F4,Fp2,AF7,AF8,AF4
Fp1,0.24475524475524477,0.0,0.2517482517482518,0.0,0.0,0.2517482517482518,0.0,0.2517482517482518
TP9,0.0,0.3,0.0,0.35,0.0,0.0,0.35,0.0
TP10,0.15789473684210525,0.0,0.2982456140350877,0.0,0.0,0.3026315789473684,0.0,0.2412280701754386
F4,0.0,0.07792207792207792,0.0,0.4935064935064935,0.0,0.0,0.42857142857142855,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.15584415584415584,0.0,0.2987012987012987,0.0,0.0,0.30735930735930733,0.0,0.23809523809523808
AF8,0.0,0.08450704225352113,0.0,0.4647887323943662,0.0,0.0,0.4507042253521127,0.0
AF4,0.18,0.0,0.275,0.0,0.0,0.275,0.0,0.27
