,Fz,TP9,F4,AF7,AFz,F6,AF8,F2
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.22580645161290322,0.25806451612903225,0.0,0.25806451612903225,0.0,0.25806451612903225,0.0
F4,0.0,0.07692307692307693,0.38461538461538464,0.0,0.14423076923076922,0.0,0.3942307692307692,0.0
AF7,0.0,0.0,0.0,0.6666666666666666,0.0,0.1111111111111111,0.0,0.2222222222222222
AFz,0.0,0.13725490196078433,0.29411764705882354,0.0,0.27450980392156865,0.0,0.29411764705882354,0.0
F6,0.0,0.0,0.0,0.4,0.0,0.2,0.0,0.4
AF8,0.0,0.07547169811320754,0.3867924528301887,0.0,0.14150943396226415,0.0,0.39622641509433965,0.0
F2,0.0,0.0,0.0,0.5,0.0,0.16666666666666666,0.0,0.3333333333333333
