,Fz,TP9,F4,AF7,AFz,F6,AF8,F2
Fz,0.7528089887640449,0.0,0.0,0.0,0.0,0.0,0.0,0.24719101123595505
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F2,0.5116279069767442,0.0,0.0,0.0,0.0,0.0,0.0,0.4883720930232558
