,Fz,TP9,F4,AF7,AFz,F6,AF8,F2
Fz,0.26666666666666666,0.2777777777777778,0.25555555555555554,0.0,0.0,0.0,0.2,0.0
TP9,0.25773195876288657,0.29896907216494845,0.25773195876288657,0.0,0.0,0.0,0.18556701030927836,0.0
F4,0.2717391304347826,0.2717391304347826,0.2608695652173913,0.0,0.0,0.0,0.1956521739130435,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.2535211267605634,0.2535211267605634,0.2535211267605634,0.0,0.0,0.0,0.23943661971830985,0.0
F2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
