,Fz,TP9,F4,AF7,AFz,F6,AF8,F2
Fz,0.32558139534883723,0.0,0.0,0.0,0.0,0.3372093023255814,0.0,0.3372093023255814
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.32222222222222224,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.34444444444444444
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F2,0.26605504587155965,0.0,0.0,0.0,0.0,0.28440366972477066,0.0,0.44954128440366975
