,Fz,TP9,F4,AF7,AFz,F6,AF8,F2
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.4146341463414634,0.0,0.0,0.2601626016260163,0.0,0.3252032520325203,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
AFz,0.0,0.3368421052631579,0.0,0.0,0.3263157894736842,0.0,0.3368421052631579,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.36036036036036034,0.0,0.0,0.2882882882882883,0.0,0.35135135135135137,0.0
F2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
