,Fp1,FT9,TP9,P3,FT10,Fp2,AF7,AF8
Fp1,0.43137254901960786,0.0,0.0,0.09803921568627451,0.0,0.47058823529411764,0.0,0.0
FT9,0.0,0.6538461538461539,0.34615384615384615,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.5094339622641509,0.49056603773584906,0.0,0.0,0.0,0.0,0.0
P3,0.35294117647058826,0.0,0.0,0.29411764705882354,0.0,0.35294117647058826,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.3108108108108108,0.0,0.0,0.06756756756756757,0.0,0.6216216216216216,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
