,Fp1,FT9,TP9,P3,FT10,Fp2,AF7,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.29411764705882354,0.35294117647058826,0.0,0.0,0.0,0.35294117647058826
P3,0.0,0.0,0.25,0.35,0.0,0.0,0.0,0.4
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AF8,0.0,0.0,0.11627906976744186,0.16279069767441862,0.0,0.0,0.0,0.7209302325581395
