,FC5,FT10,F4,Fp2,AF7,AF3,AFz,AF8
FC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.42857142857142855,0.3333333333333333,0.0,0.0,0.0,0.0,0.23809523809523808
F4,0.0,0.15384615384615385,0.46153846153846156,0.0,0.0,0.0,0.0,0.38461538461538464
Fp2,0.0,0.0,0.0,0.3191489361702128,0.32978723404255317,0.06382978723404255,0.2872340425531915,0.0
AF7,0.0,0.0,0.0,0.25,0.3709677419354839,0.07258064516129033,0.3064516129032258,0.0
AF3,0.0,0.0,0.0,0.13793103448275862,0.27586206896551724,0.27586206896551724,0.3103448275862069,0.0
AFz,0.0,0.0,0.0,0.22727272727272727,0.3090909090909091,0.08181818181818182,0.35454545454545455,0.02727272727272727
AF8,0.0,0.1111111111111111,0.42592592592592593,0.0,0.0,0.0,0.018518518518518517,0.4444444444444444
